"RegionName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10"
"Minnesota",21,189900,189900,189900,189000,189000,189000,183500,179900,179900,177500,174900,165900,159900,159900,162900,164000,164900,165000,165000,165000,165000,163350,159900,155770,154900,159000,159900,163825,164900,169000,167400,165000,166900,167900,164900,159900,160900,169000,171900,175000,179900,184900,184900,184900,184900,185000,184900,179900,178900,180150,189900,194900,199900,2e+05,2e+05,199900,199900,199900,199900,199000,199000,199900,214900,216900,220950,224900,224900,222900,220000,219900,219900,218699,219900,220000,229850,229900,229900,229999,229900,229900,229900,229900,229900,229000,220000,239000,243775,249000,249900,249900,249900,249700,249900,249900,249900,249900,255000,268900,269900,269900,269900,269900,266500,265000,263995,259900
"Colorado",22,259900,259000,255000,255000,259000,259900,259900,260000,259000,254900,250000,244900,240000,240000,241900,243887.5,249900,250000,250000,250000,250000,249900,249900,249000,249900,250000,257000,258995,260000,263000,260000,260000,259000,259000,254900,250080,253162.5,257235,260000,269000,275000,279000,280000,284900,289000,284900,285000,289900,289900,295000,299000,299900,305000,313990,313950,314900,315000,317500,320000,325000,330410,329000,331012,339900,343950,349000,349900,349900,350000,350000,350000,360000,369000,365000,369900,375000,375000,378235.5,375000,375000,375000,375000,375000,379500,380000,389000,394900,399800,4e+05,405000,409999,409000,410000,410000,404900,409900,410000,419900,419990,420000,422000,419900,419000,415000,415000,415000
"Alabama",23,173900,173900,169990,169900,169900,169900,169000,164900,165000,165000,164900,160000,159900,159900,160000,160000,160000,162000,163000,161000,160175,159900,159900,159900,159900,159900,159900,161150,159900,159997,159900,159900,159900,159900,159900,159900,159900,159900,161900,165000,167500,167900,167900,167000,167500,166000,165000,164900,164900,167900,169900,170000,174000,174900,174900,172228,170000,169900,173720,169500,169900,169900,172900,175000,175000,175000,174900,174900,175900,174900,174900,174900,174830,172000,175000,179900,179900,181900,179900,179900,179900,179900,179900,179500,179900,179900,185000,190000,194900,195000,194900,194900,196940,195000,192000,189900,190000,196400,199000,203200,204900,205000,204500,204900,209000,2e+05
"South Carolina",24,195000,189900,189685,187500,184900,183372,180000,179900,179900,179500,177900,174900,170900,169900,170000,169900,170000,172900,172000,174900,170995,172000,170000,175000,169900,169900,169900,169900,169900,169900,169900,169900,169000,169000,169000,169000,169842,169990,173900,175000,175000,179000,179000,179500,179620.5,179900,179900,179900,179900,181900,185000,187990,189900,189900,189900,189900,189900,190000,193000,191990,190000,194900,195000,199900,201999,199900,208990,204900,209900,209000,210000,212000,214900,215900,219900,219900,219999,224900,224990,220000,222900,223900,223900,220000,219900,224500,227900,229901,234000,234998,235000,235000,239900,239900,240000,239900,239900,239900,245000,249000,249900,249900,246900,245000,247500,245000
"Louisiana",25,176900,175500,177000,178500,176900,177500,175900,175500,175000,174500,172500,169900,165000,165000,168500,167900,169000,167400,166000,165000,165000,160000,159900,159900,159900,160000,160000,160000,160900,163800,163800,163100,163000,162500,163250,160350,165000,165000,168900,169900,170900,172000,170000,169900,169900,169900,169000,169500,168500,169000,169900,171000,174900,175000,175000,175000,175900,175000,177323,175000,176949.5,179500,179900,182000,185000,185000,185000,185000,186000,185000,186000,187000,189000,190000,195000,199900,199900,199900,199900,199900,199900,199900,199500,199500,199000,198125,199700,204900,209000,209000,209000,207000,205900,206900,206900,205000,204000,205000,209000,210000,213900,213000,214900,212500,212000,210000
"Kentucky",26,149900,149900,149900,149900,149900,149900,149900,149000,149000,147900,145900,143536.5,139900,139900,143000,144000,147900,147500,146773,145000,145900,144900,144500,140000,139900,139925,142900,143900,142500,144900,142900,142000,139900,139900,139900,139000,139000,139000,139900,139900,141900,140000,139950,139900,139900,139900,139900,139900,139000,139900,142500,146500,149000,149900,149900,149900,149900,149900,149894.5,149000,149000,149900,149900,152500,158000,159000,159000,159000,159500,157900,155950,153000,150000,150000,154900,159900,160000,164500,164900,162000,160000,162200,161785,159900,159900,160000,165900,169900,174900,174900,174900,173523.5,172842.5,172900,170166,169900,173900,175000,177990,179900,184900,184900,184900,183000,183900,184000
"Oregon",27,252900,249900,249900,249000,249500,249900,249000,249000,240000,239900,239000,230000,225000,224500,224900,225000,229000,229900,233900,234900,235000,229900,219900,209900,210000,209900,214900,219000,219900,225000,225000,234900,229900,229900,229000,229000,229086,234900,239000,248975,250000,257900,259000,255000,255000,255000,250000,249900,249900,249950,254900,260000,259900,265000,269900,269900,269000,264695,263500,259900,259900,264900,269900,275000,279900,285000,285000,287500,289500,289900,289947,289900,289000,290000,299500,305000,317900,320000,325000,325000,325000,325000,325000,325000,325000,325000,334000,345000,349900,355000,359000,352990,355000,355000,354950,354900,350000,359900,367500,375000,378862,379900,375000,375000,375000,375000
"Oklahoma",28,146000,145950,147000,147400,149000,149000,146950,145000,148000,148500,148478.5,145000,142328.5,141740,144900,144900,145000,144900,142900,140000,139950,139900,139500,139000,136652.5,139000,139900,139900,140000,143423,140000,140000,140000,139900,139900,139500,139500,140000,140020,144733.5,145000,145900,144900,144562,144900,145000,145000,145000,145000,146500,148750,149900,152242.5,152900,154000,154900,153500,150000,154900,152500,155000,157990,159000,159900,160000,162900,164000,162992.5,164900,163994.5,164900,164900,165000,164900,168000,169900,170000,174500,174900,174500,174311,173900,174900,175000,174900,174854,175000,178500,179900,180000,182000,179900,180000,179900,179900,176965,177795,179900,179900,182900,182999,182999,182750,183500,183900,183000
"Connecticut",29,299000,299000,299000,299000,299500,299500,295000,295000,282450,280000,279900,270000,274900,275000,279900,279900,285000,288900,279900,279000,275000,269900,269900,265000,259900,265000,269000,269900,275000,275000,270000,265000,269000,265000,262000,257500,254900,264900,269900,279900,285000,279999,279000,269900,269900,269000,268900,259900,259900,264900,269900,279900,284500,284900,279900,274900,274900,274500,269900,260000,264900,269900,275000,284900,285000,289000,285000,279000,279900,279900,279000,274900,274900,279900,289000,295900,299900,299900,299900,299000,299900,299000,299000,290000,289900,299000,299900,314900,319900,319900,315000,309000,310000,309900,3e+05,299900,299900,309900,317900,325000,329000,327900,324900,315000,315000,314900
"Iowa",30,139950,140000,142900,144900,144900,144900,144900,142900,139900,139900,139000,134950,134500,132000,135000,134900,136500,137950,135000,134900,132000,132950,130975,129900,129900,130000,134000,134900,135000,134900,134650,132500,130000,129900,130000,129900,129900,129900,134000,135000,138500,137900,135000,134900,131000,130000,129900,129900,129900,131000,136950,139900,140000,140900,139900,139900,138900,137500,138000,135000,138975,139900,144500,148500,157900,158000,155000,152500,149900,149900,149500,147499.5,149000,150000,155000,159900,160000,164900,164900,159950,159900,159900,155000,152900,155000,160000,164900,169900,174900,175000,174900,169900,169000,169000,169000,169000,169900,174900,179950,180000,183000,180000,179000,175000,172500,169900
"Mississippi",31,157800,158650,155000,155000,156000,155000,154900,154500,154900,153000,151500,149900,149500,148500,149900,150000,153000,154900,154900,154900,155000,150000,149900,149900,149500,148500,149900,149500,149500,149900,149900,149900,149000,149777,149000,147900,149000,149500,149900,149900,153000,154500,154900,153000,154700,152000,150000,150000,150000,150000,154900,157500,159000,159000,159000,159000,159000,158500,158750,157000,159000,159500,159900,160000,164900,164500,164900,164500,167000,160125,160000,159900,159900,159900,161000,164788.5,165000,168000,168799,167000,165000,167100,168000,165200,165900,167500,170000,175000,178500,179000,179000,178900,179300,179900,175900,178000,179000,179000,179900,183500,185000,181900,183500,182900,183000,179900
"Arkansas",32,149900,149900,149900,149900,149900,150000,149900,149900,149900,149900,149000,145000,140000,139900,142900,143900,144950,144950,145000,145860,145625,145000,145000,145000,144400,145000,147500,149900,149900,150000,149900,149900,147000,145000,145000,143900,143950,144900,145000,147500,148000,147900,145000,144900,144900,141999,141000,139900,139900,139900,140000,142900,144500,146900,146500,146850,145000,145000,145000,144900,145000,148000,149900,149500,154900,155000,156900,154900,152900,154000,150000,149900,150000,150000,154900,155000,159500,159900,159900,159500,159000,157500,155000,154500,154900,155680,159000,159900,162000,164900,165000,164900,165000,165000,165000,164000,164900,165000,169000,173975,174658,174900,175000,173250,174900,172000
"Kansas",33,149950,149999,152000,152000,149900,149900,149000,147000,147950,146500,145000,139950,139500,139000,139900,143500,145000,145000,144900,144900,142500,140000,139900,139500,138000,139900,143000,145000,142650,139500,134950,134000,129900,129900,129900,127500,125000,129500,132000,135000,136900,135900,135000,135000,134950,134000,132500,130000,129950,133000,137900,143000,147500,146000,145000,140000,139900,139000,139000,137000,138000,139900,149900,159000,164900,164900,160000,155000,156500,155000,152000,149900,149500,154200,158650,160000,160155,164900,162000,159000,155000,155000,150000,149500,149500,154900,162500,169900,175000,175000,172000,169900,172500,174900,172500,169000,169900,174900,179500,189000,194500,194900,189000,183000,184900,179950
"Utah",34,230000,227894,224900,224000,220000,219900,217500,215000,210000,209900,209000,199900,199000,199000,199000,194900,195000,195000,197900,199000,198900,199000,199450,199000,199900,199900,199900,199900,205000,205995,208900,213900,214900,212900,214945,214900,215000,217100,219900,225900,229000,230000,234900,234900,235250,235000,235000,238000,234900,235000,237747,244900,249000,249900,249900,250000,250250,250000,250000,254900,259000,259800,264900,269900,274900,279900,280000,284900,285900,286900,289500,292950,295000,295000,299888,299000,299000,299900,299000,299900,299900,299900,3e+05,309900,309325,310050,315000,324900,325000,329900,329900,329000,329900,329999,334990,339000,339900,345000,349700,350000,349900,350000,351000,350000,354900,349950
"Nevada",35,168900,169000,168000,165000,161900,159900,155000,150000,151000,149888,147900,139900,139900,139900,139000,135000,135000,134900,134900,135000,135000,134900,134000,130500,131900,134500,135000,139500,149000,150000,149500,145000,148900,149900,149000,152000,155000,159000,160000,165000,170000,177500,175000,189000,189990,190000,190500,189900,189900,190000,199000,199990,205000,209990,210000,219900,219995,220000,219900,219900,219900,219950,224999,229900,235000,235000,239000,239900,239900,239900,239900,239900,239888,235000,240000,249000,250000,255000,259000,259893.5,260000,261095,264000,264900,265000,269000,270000,275990,279999,287446,290888,293900,298000,299000,299435,299900,299990,299999,299999,305000,309900,310000,314999,320000,319990,319000
"New Mexico",36,230000,229990,227500,225000,227500,225000,225000,223000,219900,219000,217000,210000,204900,199500,199900,199950,205000,205000,207000,205000,205000,204500,199990,199900,199900,199000,199000,199000,199000,199900,199800,199000,199000,195000,195000,190000,189990,193500,194000,199000,203670,209000,205700,205000,201900,2e+05,199990,199500,199000,198500,199500,2e+05,208000,208990,208875,209512.5,208380,201575,2e+05,199900,199825,199900,199999,207500,215000,218040,219000,219000,219000,215000,209000,205000,2e+05,205000,210000,214900,217990,219500,219900,219900,219000,219000,214900,212000,209900,210000,215000,219000,220000,224500,224997,224500,223900,220000,219000,218000,218000,219900,219500,224500,225000,227000,227000,225000,224990,224900
"West Virginia",37,151500,153500,154900,150000,150000,150000,150000,150000,150000,149900,149500,145000,143000,140000,145000,145000,149000,149500,149500,148552,145000,144500,140000,139900,139900,139900,139900,139900,139900,140000,139900,139900,139900,139900,139900,139650,139900,140000,144900,145000,148000,146000,147900,147500,143650,139900,139000,139900,139900,140000,147500,149900,150000,154900,154900,150000,149900,149900,149900,149900,149500,149900,149900,150000,155000,154973,154000,152900,152000,153000,152200,150000,149900,149900,154900,158000,159900,159900,159000,156900,154900,150000,149999,149900,149000,149900,150000,155000,157000,157500,156000,155000,154000,150000,150000,149900,149900,149900,150000,157900,159000,159000,159000,159000,159000,159000
"Nebraska",38,138000,139500,138000,135000,138000,138000,139500,138500,137000,136900,137500,133000,130000,129950,134500,134900,135000,135000,135000,134900,134000,131900,129900,128900,128900,129500,132000,135000,135000,135000,135000,132050,132000,130000,130000,129500,129900,132500,135000,139500,140000,139900,139900,138000,139000,139000,135000,135000,135000,138000,142000,146500,149900,149941,149900,149900,149900,146000,145000,142400,144000,149500,155000,163000,169900,169900,165000,165000,164900,163900,164900,164900,162000,168950,175000,180000,184900,180000,180000,175000,175000,175000,175000,174900,175000,180000,189000,195000,199950,199500,199500,197500,199000,195000,195000,197500,199500,213500,214500,215000,215000,210000,210000,207925,205000,199900
"Idaho",39,175000,174900,171000,171869.5,174900,173000,173950,172000,169900,169600,166900,164900,159900,159000,159900,159900,165000,167000,169900,169900,169499.5,169000,165000,164900,164900,164900,169000,169900,174900,174900,174900,179000,173970,174900,174664.5,171500,174900,175000,179900,185000,189900,190000,194900,193525,194900,189900,185900,166550,169000,179000,184900,189900,195000,198500,199488,199000,199000,197489,194987,195000,195000,194900,199000,215000,217500,221182,224000,222700,224990,225000,225000,227500,228995,225990,229900,232900,239900,244990,245000,244900,246990,248495,248500,249500,249900,250490,255000,265990,270000,275000,275000,270000,269900,269900,274900,279900,285000,289800,292500,299000,299900,3e+05,299900,299900,299900,299900
"Hawaii",40,509000,5e+05,499000,499000,499000,499000,499000,525000,490000,480000,485000,473568,470000,455000,459000,450000,450000,450000,449900,450000,449000,437500,419900,420375,425000,429000,430000,439950,438250,439000,432625,439000,444900,439000,438000,449000,460000,474000,468537,475000,469000,460000,489000,495000,499000,495000,499000,505000,505000,515000,499900,508590,514950,509000,518000,520000,515000,499000,513150,519000,525000,529000,525392.5,530000,515000,539900,539000,545000,544000,540000,549000,540000,559000,535000,559000,569000,574000,585000,588000,585000,589000,585000,590000,595000,599000,594900,595000,599000,599900,606500,599999,599888,599000,599000,599000,610000,615000,610000,599000,605000,618000,619000,615000,625000,625000,624000
