"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10"
"Ben Hill County","GA","Fitzgerald","13","017",1787,102400,102400,109000,99900,99700,99900,99900,95000,97000,98700,99900,95500,98900,99900,99900,99700,108700,99900,99000,99900,99900,98900,99000,98450,98450,98950,89900,98400,94500,99900,99500,99900,99500,93750,89950,89900,92500,98700,89900,98900,98500,89900,89900,89900,89900,89900,89900,89900,88400,84500,79999.5,84750,89592.5,89592.5,89000,82200,79000,79000,75500,73500,75000,79900,79900,71500,75000,78900,79900,79900,79900,79900,80700,82600,84050,89000,89700,90000,95000,92000,89700,84900,87150,84900,84900,86250,83700,79900,85950,88500,84500,94200,95900,95900,92500,99500,103300,89949.5,89900,82450,82200,87500,89450,88700,99500,99500,90000,97250
"Russell County","KY",,"21","207",1788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145000,149000,147500,149000,139900,138250,134900,129900,134900,136950,129000,134900,129250,124900,118450,128900,128200,123750,119700,129900,127200,129900,134900,139000,142500,143900,143200,143900,149900,149900,149600,149000,149700,149500,149500,149500,149500,148700,139450,135200,139000,139000,135500,129200,128500,129900,135500,144950,149000,139900,139900,149700,149900
"Morgan County","WV",,"54","065",1789,189500,198900,196625,192450,195000,192499.5,198900,189250,189700,189900,188450,188450,186500,185000,186000,180000,184950,181450,179900,174950,174900,165000,169900,165000,165000,165000,165000,169900,169777,165000,169388.5,169900,164900,162450,159900,164900,164900,164900,165000,169900,169900,170000,174900,174450,179900,180000,174000,189000,189900,181950,185000,184950,174900,169900,179900,169900,169000,160000,159950,164000,161500,160000,168000,167000,167000,169900,169900,170900,169250,169250,169000,169000,169000,169950,174900,174900,175000,180000,180000,179900,184900,179900,179900,177500,176250,178500,179900,179900,173700,169450,172000,178194,177500,171000,169999.5,170000,170000,173950,175000,179900,192500,190000,189900,177000,169000,174950
"Piscataquis County","ME",,"23","021",1790,149900,149000,139900,142400,144900,145000,145000,145000,145000,145000,145000,142450,139900,139900,139900,129900,139900,149000,139000,135000,135000,139000,139500,139000,134500,135000,129900,129000,134900,134900,135000,135000,135000,129000,125000,125000,130000,132000,129000,129000,130000,135000,129900,129900,129900,129700,129000,129000,129000,129000,129000,129000,129900,129500,128000,129000,125000,124250,124900,124500,117950,114950,115000,118000,119000,125000,125000,125000,124900,125000,127250,124900,124700,129000,129000,129900,134500,129900,137000,135000,135000,134900,135000,134500,132000,129900,130000,132000,139000,143500,143000,145000,142000,144450,140950,142000,136250,137000,139000,135000,143000,145000,142950,139000,143000,139900
"Gaines County","TX",,"48","165",1791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145000,145750,139900,138750,138750,135000,139500,147500,163900,175000,165900,162700,175000,189200,170000,169000,158000,182000,177250,180750,160000,168750,174750,179950,192000,185000,196000,196000,199900,211250,207575,209750,204575,211250,210375,200700,209000,201700,199700,206875,199900,199700,209250,211250,210625,211250,211250,199500,215000,213075,220500,223500,225000,225000,225750,222500,219900,217500,2e+05,205000,209000,207500,212500,209500,204450,199700,195450,199700,199900,199900,196600,197000,197000,188900,180000
"Benzie County","MI","Traverse City","26","019",1792,184950,175000,175000,175000,175000,175000,175000,179900,189900,179950,179850,175000,168500,166675,165000,166675,164950,165000,169900,167950,170200,173500,174900,168900,164625,168900,169000,169500,169900,169500,170500,169250,168000,169900,175000,169000,174700,174900,174950,179000,179900,195000,199900,187000,179900,175900,179000,176450,173700,179000,179900,179900,176950,179900,181100,188100,189000,187000,187450,189900,189900,179500,182000,185000,189000,196500,199900,195000,192500,195000,189900,185900,195000,169900,179000,192500,199000,215000,239000,234900,236450,248000,249900,248000,239000,239900,249900,239000,249900,249900,241950,239000,239900,239900,238000,239000,239450,279450,269900,280000,279900,279900,264000,250000,254900,242400
"Mason County","KY","Maysville","21","161",1793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127000,126450,127000,124950,119900,125000,122500,121500,119450,125000,119450,116000,115000,112000,115000,117000,115950,114500,117000,124700,124700,124500,124950,117500,116250,135000,130000,132500,135500,139450,146900,136000,124950,105000,101750,110000,105000,105000,110000,118500,120000,120000,127000,124900,124000,126950,120000,129900,120000,134450,140000,124000,125000,129900,135500,129450,135000,130000,125000,125750,125000,125000,129900,129450,131000,135000,135000,134900,135000,133900
"Potter County","PA",,"42","105",1794,,,,,,,,,,,,,,,,129900,129900,134900,135000,135000,129450,119000,115000,108500,100995,103500,118900,119900,119900,132450,125000,129900,119900,124950,140000,139700,127900,129900,122500,125000,139450,140000,134900,126450,135000,132450,139000,137000,135000,139900,140000,144000,142400,139900,149950,135000,139900,144900,139000,132500,137800,137000,130000,135450,134000,119000,109900,107000,109950,119000,118000,115500,115250,125000,124500,124500,128500,129950,126000,128500,129900,129900,125000,125000,124900,125000,119950,121900,125000,125000,124900,124950,124900,122450,122450,120000,112950,119900,120000,120000,120000,120000,119900,111250,105450,112950
"Westmoreland County","VA",,"51","193",1795,239900,239450,251950,249000,239900,249000,249000,252450,252450,254900,254900,229000,227000,219000,225000,230250,237500,239000,231500,219450,219450,199900,199000,189900,199000,189000,204000,209500,219000,216999.5,214450,219500,218745,214900,199900,196400,2e+05,196350,185000,204900,199900,209000,210000,209999.5,199900,199900,209999,224000,199900,219500,240000,245000,249000,240000,240000,239900,239900,235000,235000,225000,225900,232450,224900,225375,225000,226950,225450,229250,229000,224900,224900,209950,215000,211500,199950,219000,224900,219950,224900,227000,219250,219900,202499.5,219000,219000,219000,215000,224900,225000,229900,229000,229999,229999,229000,229450,239000,225000,223750,224500,225000,225000,238250,232000,234900,224200,225000
"Lawrence County","AR",,"05","075",1796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500,92350,82500,74500,73500,64010,64950,69900,74000,69500,65000,62500,67500,69900,68500,69000,74500,75000,74500,72000,78000,66000,69900,71900,74500,74700,82400,79700,78750,79900,84292.5,79500,84950,82500,82500,79500,82000,85000
"Colonial Heights City","VA","Richmond","51","570",1797,185000,179900,179925,174950,174950,176000,179974.5,169990,170000,175000,175500,175000,169150,165225,163450,159925,159900,159900,160000,156000,157000,159950,151900,150000,149450,160000,160000,149250,162250,156999.5,159900,163500,157950,151250,157000,159900,150900,149000,142475,145000,149000,145000,139950,139950,139900,134900,134700,139000,135000,134950,130475,135000,131000,126500,129200,142475,150000,152000,156000,152000,149900,149900,149000,139950,154500,150000,146000,144495,140000,139975,149900,139900,134900,134925,130000,139900,140000,144900,144950,146000,159925,167250,159600,158300,159950,174445,169945,174900,167500,184972.5,195950,185000,182500,174250,164950,169900,165000,168700,159000,172400,179450,180950,184000,177450,179500,175975
"Beadle County","SD","Huron","46","005",1798,129900,136900,144900,119700,125500,118300,128900,119000,119450,110000,109250,112000,112000,99950,104975,116512.5,125400,124900,119900,120000,118500,121500,110000,109000,110500,109750,111700,110000,119900,112000,117900,116900,114150,113500,109500,110000,114700,105000,113500,110000,114650,125000,115000,125000,119500,115500,116000,112900,113900,114900,119900,127700,125000,126000,127450,125000,125000,126000,132450,132450,125900,124900,135000,136250,129000,117000,124950,107500,104900,118250,127375,124900,135000,149000,144900,142400,139900,139900,139900,134000,129900,129000,124000,114950,124950,135000,149950,149000,142250,149000,149900,149000,147000,147250,138000,140000,147500,149000,155000,161400,175000,167000,168000,159900,159900,160000
"Parke County","IN",,"18","121",1799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120000,115000,120000,124900,131200,134900,152000,149900,153450,152000,152000,132900,127000,129200,129950,129900,131900,145750,157200,162200,154900,139900,130000,116900,107500,111200,118950,134900,138500,152900,149900,155000,164500,187450
"Simpson County","KY",,"21","213",1800,128000,137000,124900,121400,119900,122900,125000,125000,125450,129900,129900,124200,122900,129000,129900,127000,134900,132900,129900,129900,127900,127000,129900,137500,137500,139900,139900,135700,136500,127900,127900,127200,122400,126500,125200,124900,120950,119825,122500,118700,119450,129450,129900,143500,139900,131900,126500,118450,122900,122000,127450,134000,127900,124900,123900,119900,124900,124999,126900,124900,124900,124900,122500,119900,122500,128000,133700,129900,129900,139000,144950,152700,155000,129900,129400,131900,129900,127900,124900,119900,125900,129900,135150,136200,136200,146760,149900,149900,159900,169900,173900,170900,169900,165000,168500,160000,162400,154900,152500,162450,169900,169900,179900,191900,172000,175000
"Henry County","AL","Dothan","01","067",1801,191700,178000,175500,179900,174250,179250,175500,177600,180000,179900,184900,172400,164450,159900,154900,159000,159949.5,159949.5,165000,164900,169750,169950,167450,164450,164900,164950,164000,154900,161950,169000,168325,165000,159000,159000,159000,159000,172200,176450,169900,176500,179900,169900,169900,185450,179900,185900,169500,159900,159950,154300,151950,163500,174900,179000,175000,175000,174900,174900,176500,174900,178000,174700,167000,178000,178000,188500,181200,167000,167000,169000,169500,169500,168500,169000,176000,175750,179450,184000,189500,180450,189000,187000,179500,172950,179500,177000,180500,189000,175000,189000,196000,189500,184450,174250,166150,169700,174000,175000,179000,169900,169250,171000,179000,179000,183700,185000
"Van Buren County","AR",,"05","141",1802,110000,110000,99500,97200,110000,109000,117500,114900,116200,114500,109000,106900,101950,93900,95250,94200,94500,94500,91700,93900,94500,93700,89900,89000,84950,85000,89250,84900,85000,88500,89500,89825,94900,95000,97500,94925,93000,94700,94900,98900,96750,94975,94900,92450,98500,94500,89900,91700,89900,89900,94500,94900,104350,102300,99900,89500,90000,95000,97500,95000,98450,106450,109900,122950,128900,128500,124900,114900,112900,119000,123000,118750,114900,114900,112450,109450,99927,104900,104900,106550,108500,101500,105000,105000,104300,108500,100200,114900,119000,115500,120000,119950,116450,115000,119900,116545,114900,111450,105000,110000,117000,116325,114900,119900,118500,119500
"Andrew County","MO","St. Joseph","29","003",1803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199700,230900,229950,230400,259950,264900,249900,245000,229900,229900,229000,202400
"Giles County","VA","Blacksburg-Christiansburg-Radford","51","071",1804,,,,,,,,,,,,154900,128250,129000,127500,125000,145000,145000,145000,125800,142499.5,137449.5,139874.5,145900,149000,135000,139900,134975,134950,139900,137000,139900,139950,143950,139900,139900,127950,129700,134900,139100,135450,135000,134950,129900,124750,127500,123750,123750,140500,139000,135950,127250,127250,144900,141200,149900,149900,139900,139900,129000,121900,129999,141000,135000,135000,135000,135000,129900,129900,129000,129600,121200,120500,126250,125000,122500,125000,127900,129950,135000,135000,135000,135000,124950,125000,124950,124950,134950,151450,158000,165000,146000,135000,137000,132975,115000,115000,123700,127500,129900,132000,139900,148700,135250,129900,140250
"Sharp County","AR",,"05","135",1805,89250,84500,89900,85500,85000,87950,90900,90900,89900,88000,88900,85000,84900,84900,84900,83900,85000,74500,85000,79900,79500,69700,69900,69500,65000,67500,62700,67200,64950,67500,64900,64950,64500,65000,69925,69900,68500,67700,67700,69900,69900,68250,69900,69900,69900,69950,69900,69900,69900,69900,69900,69900,67900,69900,72000,71950,69900,72000,69900,69900,69600,69900,69500,64900,64900,68500,69900,68000,69700,69900,69900,69900,69900,69900,69900,69900,70577.5,74000,74500,74750,76650,79500,79500,78500,76900,74000,76800,78500,80700,89900,93200,89500,85000,89500,89900,94975,92500,89900,89900,89500,86950,88000,85450,89500,89950,91750
"Cook County","GA",,"13","075",1806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117000,119000,114950,106700,106900,104950,99900,104900,109000,96750,99900,111750,109900,109000,117000,112750,109950,122400,114950,115700,123400,119950,121900,120500,119950,113950,116400,119900,104900,113950,110950,105500,114147,116200,116200,100950,112449.5,115000,114999.5,124900,124900,126950,121450,124900,125000,124950,131500,129900,131400,131400,141950,129000
"Kalkaska County","MI","Traverse City","26","079",1807,119900,115000,114700,112169,114900,114900,112169,112000,109900,109900,109900,104200,103350,98000,99900,103350,106500,109900,109000,114900,109900,99900,99900,99900,99700,98450,95000,99900,104900,110900,114900,118450,112950,109950,109900,109900,109000,111378.5,108000,109900,119900,124900,125500,124900,124900,123700,115900,112900,109950,110000,113700,117250,119900,119900,117000,116900,119900,115950,114900,119900,117900,117900,114900,117900,123500,124900,129900,129900,129900,129900,129900,126450,119900,119900,124900,129700,129900,129950,134900,134900,129900,129900,128000,129900,118700,119900,119900,124900,129900,129900,129900,129900,134750,139900,139900,129900,124900,135450,134450,135000,137400,144900,142400,139900,135000,135000
"Pitkin County","CO","Glenwood Springs","08","097",1808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2250000,2149000,2249500,2249500,2240000,1999000,1995000,2092000,2295000,2349000,2350000,2500000,2595000,2595000,2500000,2400000,2225000,2275000,2095000,1996250,2095000,2167500,2495000,2295000,2495000
"Buckingham County","VA","Charlottesville","51","029",1809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250000,229900,224900,234400,247950,282400,246000,229900,236950,234950,235700,241900,219900,209900,185000,184900,160000,160000,164900,148000,159900,158900,159900,164900,164950,159900,159900,149900,149900,146900,149900,142900,142900,142900,149900,150000,149900,142900,149900,149900,165000,160000
"Chester County","TN","Jackson","47","023",1810,124900,111000,119900,129900,129900,129700,119900,124450,129900,124450,125000,124900,124000,123700,124900,125000,124900,120200,125900,119900,119900,121750,119900,119850,119850,114000,119900,116000,117900,116000,114700,106500,99900,99500,99949.5,99900,99900,107000,109000,111450,115000,115000,116900,119900,116800,119000,119000,114100,117900,117450,119900,124900,129900,129900,129900,124900,119900,113850,113850,114900,112000,119900,122000,124900,135000,135000,135000,138800,135000,131500,130700,129850,127900,124300,122900,131200,133000,129900,124900,129100,134900,134900,127000,124700,124900,119900,126027,122900,129900,141500,139900,129900,138250,143900,143900,138500,138500,144950,139900,139900,139950,140000,149349.5,145000,145000,135500
"Crawford County","IA",,"19","047",1811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114900,106000,105000,99000,104500,104500,98250,97500,105000,105000,107000,113900,114900,113900,109900,105000
"Sevier County","AR",,"05","133",1812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168000,155000,149450,155000,155000,145000,147450,156500,156500,159900,164450,162250,162500,157500,154900,160000,146000,153250,145000,134000,127500,131200,126500,127500,136200,143750,139900,139900,154250,146750
"Hughes County","SD","Pierre","46","065",1813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219950,219950,214900,189700,193500,192000,190750,189000,189500,189000,172500,187000,179000,184700,189000,184000,190000,190000,189000,187000,202200,222500,226750,199500,220000,228450,225000
"Wayne County","TN",,"47","181",1814,129999,135000,134000,134000,138250,149900,142450,157450,157000,155000,144900,149900,141300,149000,145000,139500,137750,149000,145000,149000,147000,135375,135750,147000,142450,145000,135000,128250,125000,122450,126200,129750,119750,114900,117000,115000,119000,116400,109000,113050,119000,115000,115000,112500,116900,115000,110000,109700,116450,112500,119500,125000,134950,135000,149249.5,149000,149000,139000,139000,144249.5,139000,139000,149249.5,149249.5,145000,140000,137500,135000,129000,139250,135000,143500,142000,135000,135000,132500,130000,132500,142000,149950,145000,143750,142500,144950,159725,150000,152450,164900,162450,164950,164900,160000,149900,137950,137950,135000,132450,129495,124000,125045,137500,135000,149900,149900,160000,149900
"Scurry County","TX","Snyder","48","415",1815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146250,143000,131500,131500,155000,155000,155000,144900,149000,155000,155000,155000,149000,154500,139650,145750,142200,147500,150250,151000,149900,149000,136000,131250,129900,127000,129900,129900,129900,139950,139000,129900,136000,137000,137500,139000,131500,129250,129500
"Garrard County","KY",,"21","079",1816,165000,150000,155250,152450,149900,149900,149900,149900,149900,149900,149900,149900,149900,149900,149900,156950,149950,153000,153000,149900,145900,145900,144900,139900,145900,149900,144900,149000,145900,140950,144900,146900,139900,138500,139000,139900,139900,139900,142950,148700,148700,145000,149000,149900,139900,129900,128200,120200,116500,115000,119250,125000,132400,129900,132400,129900,132400,134900,139000,139900,137250,146250,144900,144900,149900,149900,145000,147000,144900,149900,144400,143000,144200,143900,143900,144950,142900,144000,139900,149700,142500,137500,135250,136500,151400,144900,147450,149900,164500,159900,167950,169700,177200,178900,169900,169900,174900,174900,182400,185000,189900,182400,179900,185000,193000,189700
"Jefferson County","IA","Fairfield","19","101",1817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178997.5,182450,178997.5,178997.5,173000,169250,177200,175200,169500,167250,144200,139000,139900,142200,139200,134200,139900,154600,144000,159500,169450,169900,161000,155000,141500,139250,139500,139750,143750,145250,149995,149450,149995,149900,145000,138650,133750,133650,134500,134500,132500,138750,141950,145900,149900,149900,149000,141900,139900
"Lafayette County","WI",,"55","065",1818,138000,139000,135000,135000,134900,133900,134950,134950,124900,124900,124900,124900,124900,124900,129900,125000,122450,124950,124900,124375,124900,124000,124900,124900,124950,128900,124900,131950,135900,129900,133950,129400,122950,129900,121900,121900,114900,114950,107000,98000,104355,117000,124900,124900,122995,119900,119000,119000,106677.5,115000,112400,125000,125000,129000,125000,119450,121950,122447.5,119000,119995,119000,119000,114750,119947.5,122900,123900,121900,117950,118000,119947.5,119997.5,119995,119997.5,118500,119900,119900,122400,129950,129950,129900,138000,125000,119250,119000,115000,116400,121000,118000,116450,122500,116450,113000,119200,115000,111500,112450,117500,124900,124900,122450,128500,139900,141450,146450,149900,149900
"Polk County","TN","Cleveland","47","139",1819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199450,194000,197000,197000,213000,213000,220500,213000,2e+05,195000,199950,212800,199900,204950,202425,227000,239950,239900,239450,239000,238950,238950,239000,239000,209900,212400,225000,225900,224777,224888.5,220338.5,225000,249000,249000
"Leon County","TX",,"48","289",1820,,,,,,,,,,,,,199500,182500,190000,189000,189000,179500,184500,176950,165000,159000,179500,160950,149900,149900,162000,147500,147500,149900,149700,149500,154700,152350,156850,142500,154000,157300,164950,149900,138750,144950,155000,149900,147450,149900,149000,161750,164900,165900,159900,169000,159450,161000,154500,165000,169250,169750,169000,193450,184900,165000,174000,168000,195000,177450,195000,195000,189000,184250,177250,177250,175000,173000,174000,174500,189700,189000,179500,189815,189730,172000,179250,175000,164000,173500,182000,195000,192000,195000,197000,197000,2e+05,230000,230000,230000,232500,249700,219000,241450,250000,229500,227500,214950,199000,189500
"Dallas County","MO","Springfield","29","059",1821,101900,109900,109900,101937.5,99900,99900,99000,97500,99900,99900,99000,99900,99000,106000,96900,95900,95000,93000,92500,94900,94500,93450,94900,92750,99000,90000,99000,99900,99900,99900,101565,99250,97000,97000,99000,99450,96900,95900,96900,97900,99900,94900,99000,99000,96500,97900,92500,98450,99900,115450,109900,116900,109950,112450,117900,114900,110000,110000,114950,114900,109900,99900,113950,114900,115000,99900,105000,109900,109900,107000,108250,105000,109000,109000,109900,110950,113000,114000,111000,109000,112000,107000,109250,109000,109250,112000,109250,107000,112900,114900,109000,114900,120000,121450,118637,124900,127000,122400,118500,117000,125000,124700,126900,129950,129900,135450
"Wayne County","IL",,"17","191",1822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102450,105500,105000,99900,106000,105000,118500,114950,110000,110000,101750,98250,99000,95000,95000,95000,90000,93000,95000,95000,87500,95000,93500,89950,97000,95500,95000,90000,89450,89900,89450,87700,92500,89000,87500
"Seward County","NE","Lincoln","31","159",1823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129928,127450,119475,119725,127450,119250,119000,139875,135000,135000,145000,147000,145000,144499.5,146750,144750,136499.5,148500,133450,135000,148500,148500,148500,135200,133000,154950,153500,166900,166900,184900,166900,166900,169950,169950,167400,166900,159450,166750,169000,172950,163900,180156,171900,181820,165450,179000,198092,208000,211500,200546,199900,199900,199900,199500,199900,199900,199500,194000,184500,186500,193500,185000,198000,198831,191500
"Piatt County","IL","Champaign-Urbana","17","147",1824,154000,165000,169000,169450,173500,174900,172500,157900,162900,159900,159900,159900,156950,149500,149700,155100,152500,149950,150000,152450,154900,149900,149450,145000,139900,137500,142900,145950,136200,142400,139900,139900,140000,135400,138250,135000,134275,132000,134900,129900,130000,129900,139900,138450,132900,129900,132750,129900,129900,125000,129900,144900,137000,137000,138000,139000,139000,132500,129900,129950,129900,141750,139900,137000,137400,129900,134900,133000,134900,134900,137500,139900,139900,136000,137950,139500,138750,139900,139900,130750,128325,126950,132500,139900,134900,137000,140000,138950,139450,144900,147700,149900,149700,140500,139900,142950,139900,139900,147000,139900,147750,144950,151400,147500,147500,146000
"Marion County","AR",,"05","089",1825,145000,135700,135700,139500,145000,149900,149900,149900,149900,158900,149900,149900,149900,129900,149900,149900,149900,149900,149900,149000,144900,138500,134900,133700,134900,131400,134900,135900,130950,129900,129900,129900,129900,129900,134900,129900,129900,125000,127950,129900,129900,129700,129000,129900,135000,135000,131700,124900,120000,120000,124500,120000,122900,124900,124500,129000,126250,124900,124950,129000,127900,129900,130450,129500,129250,133000,133950,131450,129000,123900,124900,124900,124900,134500,134700,144900,145000,145900,149000,148000,149700,149900,144450,147000,149900,139900,140000,144900,149000,147000,149900,149900,149900,149900,152500,158000,153000,152750,149900,149900,149900,149900,149900,149900,159000,159000
"Crawford County","WI",,"55","023",1826,139750,144900,149900,145900,143900,144500,144700,144900,142900,139900,139900,137250,139700,129900,129900,125000,132450,139500,135000,129700,131750,135000,135000,135000,148000,142000,142900,154500,149950,149700,149000,142900,139000,135000,138900,139900,134950,135000,139000,149900,151900,155200,149450,151900,149900,149900,149900,149900,155000,149900,157000,159900,156950,139900,139250,139500,145000,139900,134900,129900,129900,134900,129900,134900,134900,129900,130950,129950,129900,136000,135450,135450,139500,139500,139900,139900,144900,144900,153900,159900,153450,154950,154900,152000,150950,149875,145000,145750,149900,149900,149900,139900,139900,139900,139900,149450,149900,152000,147950,145900,159000,149900,149900,149900,152400,149000
"Dade County","GA","Chattanooga","13","083",1827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174900,169900,167450,182487.5,197000,169900,169450,169900,169000,159900,149900,159900,164500,159400,151950,151950,155900,164000,159900,175000,174950,189900,184850,187900,197400,190400,216250,199900,199900,199900,184450,195000,212000,219450,225000,229900
"Lee County","TX",,"48","287",1828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239000,229000,242450,232500,230750,225750,210000,231100,255000,267000,260000,255000,289000,289000,289000,269000,265000,274000,272000,279000,310000,317500,297000,299000,304500,317500,290000,317500,290000,320000,325000,315000,295000,305000
"Barbour County","WV",,"54","001",1829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112000,115000,115000,118000,115000,114500,107600,109900,119750,116500,118000,118750,111000,118750,119500,123000,123250,121500,124000,130000,125000,119900,124900,125000,124900,125000,129000,125000,127900,119000,114900,110500,109999,110500,116800,109000,109000,105000,109500,115000,122450,115000,122450,108249.5,99450,100750,93505
"Pawnee County","OK","Tulsa","40","117",1830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94900,99500,99000,99500,85750,85500,94000,105000,119000,109000,112000,105000,99900,99500,99500,95000,104000,108000,115000,105500,108000,122500,130000,134000,130000,109000,120000,119000,134000,135000,150000,143000,136700,140800,140800,135000,135000,138500,139000,139000,149000,146000,155000,150000,138950,139900,126000,128450,117500
"Dewitt County","IL","Bloomington","17","039",1831,,,,,,,,,,,,,,,,,,,,114900,114700,112250,107000,99900,105500,98000,95950,94900,89900,99800,99500,99000,89900,95350,95350,95000,89900,95000,93950,93000,90900,99700,111700,112900,112900,104900,94900,94900,104900,99900,92400,100450,104900,94900,99700,99900,109900,112400,107900,99500,106450,111200,124950,119900,119000,119450,114900,115570,109900,101500,97700,99500,95500,95700,89900,102775,99900,99900,99900,98500,98500,94300,89000,89500,89700,92450,96200,99271,103750,107200,89700,89900,95950,97900,94900,91365,86200,79900,81900,89900,97450,97000,97000,99900,95500,95500
"Sawyer County","WI",,"55","113",1832,249000,249900,249000,249000,249500,249700,249000,259000,259000,269000,267250,247000,236250,229450,229900,242500,249500,240000,235000,235000,229900,229900,229000,219450,199900,209900,209700,215000,215000,215000,215000,209900,209000,209450,199000,199000,199900,199500,199900,209900,214950,218000,219000,216500,219900,229000,209900,199900,199000,199900,199500,199000,210000,199900,199000,199900,199000,199900,199900,195000,189900,199900,199900,199900,209000,214900,212450,214900,215000,219000,217500,199900,199000,199000,205000,214900,214900,218000,219000,219900,220000,219900,220000,215000,199900,204000,202000,219900,225000,230000,238450,239900,239900,239900,239900,239900,237900,214900,214900,229900,234900,234900,229450,229900,225000,229900
"Dukes County","MA","Vineyard Haven","25","007",1833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1175000,1230000,1225000,1200000,1199000,1250000,1350000,1297000,1295000,1269000,1250000,1287000,1295000,1295000,1457500,1387500,1450000,1495000,1495000,1395000,1425000,1425000,1450000,1450000,1399000,1395000,1362500,1295000,1295000,1295000,1295000,1199000,1100000,1175000,1250000,1350000,1327450,1350000,1395000,1395000,1395000
"Humboldt County","NV","Winnemucca","32","013",1834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219900,222500,215000,215000,222500,209450,214950,209900,219750,219000,214450,214450,202900,199500,198500,206450,204200,209900,200750,219450,221450,208946,215000,235400,230900,247300,237400,247300,239900,240000,231250,239000,245000,240000,239000,215000,215500,209000,209900,199900,196500
