"RegionType","RegionName","City","State","Metro","CBSATitle","SizeRank","MarketHealthIndex","SellForGain","PrevForeclosed","ForeclosureRatio","ZHVI","MoM","YoY","ForecastYoYPctChange","StockOfREOs","NegativeEquity","Delinquency","DaysOnMarket"
"Metro","Vallejo, CA",,"CA","Vallejo, CA, CA","Vallejo, CA",124,7.67253044654939,92.78,,,433400,0.254452926208651,7.25068052462262,0.0780456852791878,,0.0619907022784721,0.0222412318220701,52
"Metro","Mobile, AL",,"AL","Mobile, AL, AL","Mobile, AL",125,4.22192151556157,,,,118500,0.679694137638063,7.43427017225748,0.05442194092827,,0.145304107998258,0.034965034965035,91
"Metro","Reading, PA",,"PA","Reading, PA, PA","Reading, PA",126,1.1637347767253,79.73,,,174100,0.288018433179724,4.43911217756449,0.0680470993681792,,0.0824606467759995,0.055111821086262,78
"Metro","Brownsville, TX",,"TX","Brownsville, TX, TX","Brownsville, TX",127,8.01082543978349,100,,,93200,1.08459869848156,7.37327188940092,-0.0112231759656652,,,,114
"Metro","Canton, OH",,"OH","Canton, OH, OH","Canton, OH",129,4.85791610284168,79.59,,,125200,0.562248995983936,7.28363324764353,0.0561581469648562,,0.0692717831089427,0.0195663672559616,64
"Metro","Manchester, NH",,"NH","Manchester, NH, NH","Manchester, NH",131,6.45466847090663,88.75,,,281600,0.320627003918774,6.02409638554217,0.0600603693181818,,0.0499850238737072,0.0229115262601339,65
"Metro","Salem, OR",,"OR","Salem, OR, OR","Salem, OR",132,7.83491204330176,97.07,,,273200,0.811808118081181,11.5557370355247,0.0380234260614933,,0.0424803490040034,0.0277311313047344,55
"Metro","Anchorage, AK",,"AK","Anchorage, AK, AK","Anchorage, AK",133,2.99052774018945,82.74,,,324000,0.123609394313968,0.903145437558393,-0.0011944444444445,,0.0818097113643265,0.0134787036763506,87
"Metro","Davenport, IL",,"IL","Davenport, IL, IL","Davenport, IL",134,1.43437077131258,90,,,126300,0.238095238095238,4.63960231980116,0.00800475059382433,,0.111554090945249,0.031176755402687,76
"Metro","Peoria, IL",,"IL","Peoria, IL, IL","Peoria, IL",135,0.108254397834912,79.92,,,112300,-0.266429840142096,3.98148148148148,-0.0340160284951024,,0.161281519640468,0.0331192919501596,90
"Metro","Myrtle Beach, SC",,"SC","Myrtle Beach, SC, SC","Myrtle Beach, SC",136,3.74830852503383,45.26,,,190100,0.741918388977213,8.6906803887936,0.0256601788532351,,0.092306752297641,0.0342647398286928,105
"Metro","Montgomery, AL",,"AL","Montgomery, AL, AL","Montgomery, AL",137,0.960757780784844,,,,113800,0.530035335689046,4.88479262672811,-0.00560632688927942,,0.228610675844393,0.0256694942273666,96
"Metro","Salisbury, MD",,"DE","Salisbury, MD, DE","Salisbury, MD",138,1.24492557510149,74.32,,,230700,0.786369593709043,4.62585034013605,0.0209362808842652,,0.125110856318514,0.0500752020505268,118
"Metro","Gulfport, MS",,"MS","Gulfport, MS, MS","Gulfport, MS",139,6.0893098782138,100,,,128400,1.82394924662966,14.8479427549195,-0.0375155763239875,,0.158465071457642,0.031413746361455,89.5
"Metro","Tallahassee, FL",,"FL","Tallahassee, FL, FL","Tallahassee, FL",140,3.22056833558863,78.33,,,170200,0.948991696322657,6.90954773869347,0.0386427732079906,,0.119907725622108,0.038631105961849,77
"Metro","Trenton, NJ",,"NJ","Trenton, NJ, NJ","Trenton, NJ",141,2.67929634641407,82.43,,,239000,0.75885328836425,7.31926358329591,0.0530962343096235,,0.157377941545934,0.0920580018624451,104
"Metro","Fayetteville, NC",,"NC","Fayetteville, NC, NC","Fayetteville, NC",142,0.06765899864682,63.89,,,115000,0,3.1390134529148,-0.00189565217391308,,0.258654776459785,0.0411789161860144,101
"Metro","Hickory, NC",,"NC","Hickory, NC, NC","Hickory, NC",143,4.93910690121786,89.12,,,131600,1.0752688172043,8.13475760065735,0.040676291793313,,0.0841231171055835,0.0295329093737086,65
"Metro","Huntington, WV",,"WV","Huntington, WV, WV","Huntington, WV",144,4.49255751014885,100,,,94400,0.747065101387407,5.59284116331096,-0.000730932203389822,,0.154545263964601,0.0268328890521969,108
"Metro","Eugene, OR",,"OR","Eugene, OR, OR","Eugene, OR",145,7.6319350473613,96.09,,,286400,0.455980357769204,8.60826697004171,0.0330412011173185,,0.0543531996704202,0.0141485598787266,58
"Metro","Rockford, IL",,"IL","Rockford, IL, IL","Rockford, IL",146,0.47361299052774,71.43,,,115100,0.3487358326068,8.17669172932331,0.0485925282363162,,0.169047777079152,0.0458234479970754,67
"Metro","Savannah, GA",,"GA","Savannah, GA, GA","Savannah, GA",147,6.64411366711773,74.71,,,174500,1.15942028985507,7.31857318573186,0.067512893982808,,0.135389991640155,0.0149436353146594,86
"Metro","Ann Arbor, MI",,"MI","Ann Arbor, MI, MI","Ann Arbor, MI",148,7.46955345060893,90,,,281000,0.106875667972925,9.38108213312573,0.0917046263345196,,0.0509514909523405,0.015839933305544,63
"Metro","Ocala, FL",,"FL","Ocala, FL, FL","Ocala, FL",149,7.95669824086603,81.53,,,147900,1.09364319890636,10.4555638536221,0.0453684922244759,,0.103675431156347,0.0169075538587401,89
"Metro","Kalamazoo, MI",,"MI","Kalamazoo, MI, MI","Kalamazoo, MI",150,5.56156968876861,86.21,,,150600,0.803212851405622,9.3681917211329,0.0493426294820718,,0.0986066032786669,0.0170470673470204,71
"Metro","Naples, FL",,"FL","Naples, FL, FL","Naples, FL",151,4.53315290933694,80.21,,,337000,-0.0593119810201661,2.80658938377059,0.0276795252225519,,0.0718138749472302,0.00881776616590464,146
"Metro","South Bend, IN",,"IN","South Bend, IN, IN","South Bend, IN",152,3.58592692828146,90.48,,,120700,0.751252086811352,9.23076923076923,0.013860811930406,,0.0907127111331005,0.02767941506337,63
"Metro","Spartanburg, SC",,"SC","Spartanburg, SC, SC","Spartanburg, SC",153,5.4127198917456,85.47,,,133300,1.06141015921152,8.110300081103,0.052760690172543,,0.0835438194782411,0.0411683764209888,76
"Metro","Evansville, IN",,"IN","Evansville, IN, IN","Evansville, IN",154,7.02300405953992,95.83,,,133700,1.44157814871017,6.87450039968026,0.0401271503365743,,0.0720307171086825,0.0294062852027551,63
"Metro","Kingsport, TN",,"TN","Kingsport, TN, TN","Kingsport, TN",155,5.38565629228687,88.03,,,125600,0.399680255795364,8.36928386540121,0.0402229299363057,,0.101479999839223,0.0153050749171222,88
"Metro","Roanoke, VA",,"VA","Roanoke, VA, VA","Roanoke, VA",156,3.08525033829499,83.46,,,163300,0.86473131562693,4.88118175979448,0.0245315370483772,,0.0944157531746745,0.0238347375921092,79
"Metro","Green Bay, WI",,"WI","Green Bay, WI, WI","Green Bay, WI",157,3.51826792963464,94.27,,,169100,0.894988066825776,5.75359599749844,0.0243347131874629,,0.116109352134274,0.024587382556411,66
"Metro","Lincoln, NE",,"NE","Lincoln, NE, NE","Lincoln, NE",158,7.82138024357239,95.35,,,180600,0.277623542476402,6.99052132701422,0.0379512735326688,,0.0365325258198935,0.00682439238075811,56
"Metro","Fort Collins, CO",,"CO","Fort Collins, CO, CO","Fort Collins, CO",159,8.41677943166441,97.44,,,372500,0.215227333871402,5.79380857710878,0.0413234899328858,,0.05264760910238,0.00330578512396694,58
"Metro","Utica, NY",,"NY","Utica, NY, NY","Utica, NY",160,3.62652232746955,,,,123800,0.324149108589951,11.9349005424955,0.141672051696284,,0.123995917359089,0.0452456028909008,98
"Metro","Columbus, GA",,"GA","Columbus, GA, GA","Columbus, GA",161,1.89445196211096,0,,,107200,1.2275731822474,9.05391658189217,0.0349999999999999,,0.239514798566826,0.0384583358506064,79.5
"Metro","Boulder, CO",,"CO","Boulder, CO, CO","Boulder, CO",162,8.87686062246279,97.18,,,529600,0.455235204855842,5.58213716108453,0.0404588368580061,,0.044441206469474,0.000546448087431694,56
"Metro","Erie, PA",,"PA","Erie, PA, PA","Erie, PA",164,1.25845737483085,,,,121400,-0.0823045267489712,5.10822510822511,0.015815485996705,,0.0872479205313865,0.039437585733882,91
"Metro","Fort Smith, AR",,"AR","Fort Smith, AR, AR","Fort Smith, AR",165,3.28822733423545,84.85,,,104400,0.869565217391304,8.07453416149068,0.0232088122605365,,0.137746770500018,0.0406505002743714,90.5
"Metro","Duluth, MN",,"MN","Duluth, MN, MN","Duluth, MN",166,4.2489851150203,88.89,,,148200,0.679347826086957,7.62527233115468,0.0210121457489878,,0.123917565080205,0.0155455079939024,78
"Metro","Atlantic City, NJ",,"NJ","Atlantic City, NJ, NJ","Atlantic City, NJ",167,0.284167794316644,56.74,,,182100,0.607734806629834,7.24381625441696,-0.00458539264140578,,0.286169495679882,0.108458244111349,129
"Metro","New London, CT",,"CT","New London, CT, CT","New London, CT",168,0.920162381596752,78.16,,,234200,0.213949507916132,3.08098591549296,0.0759649871904355,,0.123138651069481,0.0525470399265718,95
"Metro","San Luis Obispo, CA",,"CA","San Luis Obispo, CA, CA","San Luis Obispo, CA",169,9.53991880920162,92.31,,,606200,0.430748840291584,6.07174103237095,0.0849521610029693,,0.0360753144532757,0.0128342245989305,78
"Metro","Gainesville, FL",,"FL","Gainesville, FL, FL","Gainesville, FL",170,3.96481732070365,72.46,,,178000,0.451467268623025,7.42305371152686,0.0630112359550561,,0.0877737950506393,0.0206269401755671,75
"Metro","Santa Cruz, CA",,"CA","Santa Cruz, CA, CA","Santa Cruz, CA",171,7.52368064952639,99.15,,,833300,-0.023995200959808,3.83800623052959,0.0345529821192847,,0.033844961990994,0.011444921316166,57
"Metro","Clarksville, TN",,"TN","Clarksville, TN, TN","Clarksville, TN",172,1.04194857916103,88.42,,,149800,0.875420875420875,8.70827285921625,-0.00881174899866488,,0.173560048690799,0.0347153417695706,64
"Metro","Cedar Rapids, IA",,"IA","Cedar Rapids, IA, IA","Cedar Rapids, IA",173,2.77401894451962,100,,,144700,0.346740638002774,2.6241134751773,0.022031789910159,,0.0632661099748065,0.0248178868845726,62
"Metro","Merced, CA",,"CA","Merced, CA, CA","Merced, CA",174,9.52638700947226,,,,260200,0.852713178294574,9.88175675675676,0.0672213681783245,,0.0787542509396814,0.025,72.5
"Metro","Wilmington, NC",,"NC","Wilmington, NC, NC","Wilmington, NC",175,4.65493910690122,81.25,,,232800,0.474751834268451,7.77777777777778,0.044278350515464,,0.0946295174860104,0.0216843542845794,79
"Metro","Kennewick, WA",,"WA","Kennewick, WA, WA","Kennewick, WA",176,9.86468200270636,98.47,,,273000,1.41158989598811,18.0795847750865,0.0495494505494505,,0.0495597650451272,0.00690378968280977,56
"Metro","Greeley, CO",,"CO","Greeley, CO, CO","Greeley, CO",177,9.95940460081191,97.99,,,319600,0.788394828129928,9.86593331041595,0.074261576971214,,0.0395381088500835,0.00357909806728704,56
"Metro","Waco, TX",,"TX","Waco, TX, TX","Waco, TX",178,9.20162381596752,100,,,141100,0.641940085592011,8.78951426368543,0.0615946137491141,,,,65
"Metro","Lynchburg, VA",,"VA","Lynchburg, VA, VA","Lynchburg, VA",179,1.75913396481732,84.82,,,156700,0.642260757867694,2.95663600525624,-0.0443139757498404,,0.0723796269412027,0.0168466282926176,74
"Metro","Olympia, WA",,"WA","Olympia, WA, WA","Olympia, WA",180,8.21380243572395,93.29,,,311100,0.647039792947266,9.8904980572236,0.055593056894889,,0.0595606871303858,0.0203309692671395,55
"Metro","Amarillo, TX",,"TX","Amarillo, TX, TX","Amarillo, TX",181,3.09878213802436,50,,,139300,1.01522842639594,6.01217656012177,0.0159870782483849,,,,77
"Metro","Binghamton, NY",,"NY","Binghamton, NY, NY","Binghamton, NY",182,0.635994587280108,78.76,,,117100,0.428816466552316,13.5790494665373,-0.00561058923996582,,0.16945967110415,0.0452865064695009,107
"Metro","Hagerstown, WV",,"MD","Hagerstown, WV, MD","Hagerstown, WV",183,2.74695534506089,82.95,,,182300,0.662617338487024,7.61511216056671,0.0699067471201316,,0.145420739702345,0.047977319143106,83
"Metro","Bremerton, WA",,"WA","Bremerton, WA, WA","Bremerton, WA",184,7.21244925575101,97.55,,,358400,0.617630544637844,7.36968244457759,0.0335853794642857,,0.0466791883486775,0.0184696569920844,54
"Metro","Laredo, TX",,"TX","Laredo, TX, TX","Laredo, TX",185,6.58998646820027,100,,,139300,0.577617328519856,6.09291698400609,0.0082124910265613,,,,93
"Metro","Yakima, WA",,"WA","Yakima, WA, WA","Yakima, WA",186,6.82002706359946,96.82,,,207400,1.36852394916911,10.4954714970698,-0.0230183220829315,,,,65
"Metro","Crestview-Fort Walton Beach-Destin, FL",,"FL","Crestview-Fort Walton Beach-Destin, FL, FL","Crestview-Fort Walton Beach-Destin, FL",187,3.32882273342355,85.64,,,248200,0.608025942440211,7.95998260113093,0.0399153908138599,,0.126516655017113,0.036061002393777,89
"Metro","Topeka, KS",,"KS","Topeka, KS, KS","Topeka, KS",188,2.92286874154263,,,,116000,0.694444444444444,4.31654676258993,0.0213189655172414,,0.0700352917046506,0.0252813127083687,58
"Metro","Macon-Bibb County, GA",,"GA","Macon-Bibb County, GA, GA","Macon-Bibb County, GA",189,2.40866035182679,71.19,,,111700,1.36116152450091,12.374245472837,0.016911369740376,,0.187706889216119,0.0330121162383717,76
"Metro","Champaign-Urbana, IL",,"IL","Champaign-Urbana, IL, IL","Champaign-Urbana, IL",190,0.581867388362652,73.81,,,131200,-0.228136882129278,1.62664601084431,0.0182621951219513,,0.122098177372773,0.0226021960137839,88
"Metro","Tuscaloosa, AL",,"AL","Tuscaloosa, AL, AL","Tuscaloosa, AL",191,6.52232746955345,85.45,,,151200,0.66577896138482,13.2584269662921,0.154973544973545,,0.136420704859,0.0278961171293182,78
"Metro","Sioux Falls, SD",,"SD","Sioux Falls, SD, SD","Sioux Falls, SD",193,7.86197564276049,,,,190200,0.369393139841689,7.64006791171477,0.0369137749737118,,0.0782621498086226,0.00832891223087995,62.5
"Metro","Charleston, WV",,"WV","Charleston, WV, WV","Charleston, WV",194,2.78755074424899,86.79,,,89800,-0.443458980044346,-3.9572192513369,0.115801781737194,,0.123370755543047,0.0177919428145351,96
"Metro","Appleton, WI",,"WI","Appleton, WI, WI","Appleton, WI",195,4.84438430311231,87.5,,,174300,0.693240901213172,10.246679316888,0.0214113597246128,,0.0593345901658944,0.0232538086141669,57
"Metro","Chico, CA",,"CA","Chico, CA, CA","Chico, CA",196,5.2638700947226,82.19,,,280800,0.285714285714286,4.34782608695652,0.0404131054131054,,0.0640099896845649,0.00932994062765055,63
"Metro","Charlottesville, VA",,"VA","Charlottesville, VA, VA","Charlottesville, VA",197,3.01759133964817,75.51,,,268700,0.486163051608078,6.03788476716654,-0.01621138816524,,0.0887775773796153,0.0160303503025758,90
"Metro","Claremont, NH",,"NH","Claremont, NH, NH","Claremont, NH",198,2.46278755074425,82.68,,,194400,0.569063631660631,5.70962479608483,0.0381378600823046,,0.0817827566605497,0.0516210116977361,107.5
"Metro","Barnstable Town, MA",,"MA","Barnstable Town, MA, MA","Barnstable Town, MA",199,4.74966170500677,89.39,,,422900,0.355956336022781,7.30778990104035,0.0648782218018444,,0.0448222093129911,0.0586630286493861,88
"Metro","Longview, TX",,"TX","Longview, TX, TX","Longview, TX",200,1.97564276048714,50,,,136500,0.886917960088692,-8.81763527054108,0.0383736263736263,,,,95
"Metro","Burlington, VT",,"VT","Burlington, VT, VT","Burlington, VT",201,1.77266576454668,,,,265100,0.492797573919636,3.67618302698475,0.0282874387023764,,0.0630448723414474,0.0320039803283799,75.5
"Metro","Prescott, AZ",,"AZ","Prescott, AZ, AZ","Prescott, AZ",202,9.79702300405954,93.4,,,301300,0.870438567124205,9.92338562568406,0.0669731164951874,,0.0501055382450498,0.0130391173520562,75
"Metro","Springfield, IL",,"IL","Springfield, IL, IL","Springfield, IL",203,1.59675236806495,80.72,,,122800,0.7383100902379,2.07813798836243,0.00333876221498364,,0.1246262188654,0.028088122195122,82
"Metro","Tyler, TX",,"TX","Tyler, TX, TX","Tyler, TX",204,8.29499323410013,100,,,157000,0.641025641025641,11.1111111111111,-0.00824203821656055,,,,81.5
"Metro","Las Cruces, NM",,"NM","Las Cruces, NM, NM","Las Cruces, NM",205,0.121786197564276,,,,165400,0.121065375302663,5.14939605848697,-0.01409915356711,,0.120615496456049,0.0306378704168759,80
"Metro","Fargo, ND",,"ND","Fargo, ND, ND","Fargo, ND",206,8.38971583220568,100,,,213500,0,2.20201053135472,0.0411147540983607,,0.048434664246824,0.0117096018735363,85
"Metro","Houma, LA",,"LA","Houma, LA, LA","Houma, LA",207,2.0297699594046,77.5,,,134400,1.2810851544838,-1.8978102189781,-0.0265252976190476,,0.107189662389817,0.0343277834101689,106.5
"Metro","Rochester, MN",,"MN","Rochester, MN, MN","Rochester, MN",208,9.70230040595399,94.92,,,209700,0.865800865800866,8.59658208182289,0.0873295183595613,,0.0433124622901819,0.0157143917272589,70
"Metro","Florence, SC",,"SC","Florence, SC, SC","Florence, SC",209,0.852503382949932,85.19,,,92300,0.764192139737991,-0.216216216216216,0.0120151679306608,,0.126756184673864,0.049090127861732,90
"Metro","Medford, OR",,"OR","Medford, OR, OR","Medford, OR",210,6.46820027063599,93.79,,,300100,0.502344273275285,5.44624033731553,0.0340186604465178,,0.0497510100535563,0.0292728989612842,70
"Metro","Lafayette-West Lafayette, IN",,"IN","Lafayette-West Lafayette, IN, IN","Lafayette-West Lafayette, IN",211,4.10013531799729,77.63,,,147200,0.752908966461328,5.51971326164875,0.0567051630434783,,0.0718500782278904,0.0190153425250176,56.5
"Metro","Bellingham, WA",,"WA","Bellingham, WA, WA","Bellingham, WA",212,8.13261163734777,91.74,,,386300,0.598958333333333,10.1825442099258,0.0703986538959358,,,,60
"Metro","Lake Havasu City, AZ",,"AZ","Lake Havasu City, AZ, AZ","Lake Havasu City, AZ",213,8.48443843031123,81.54,,,215700,0.98314606741573,16.3430420711974,0.0705331478905888,,0.111289923248329,0.0239154616240267,82
"Metro","Saginaw, MI",,"MI","Saginaw, MI, MI","Saginaw, MI",214,2.27334235453315,,,,114300,-0.174672489082969,10.8632395732299,0.0736657917760279,,0.172880572880573,0.0243185462319615,62
"Metro","Lake Charles, LA",,"LA","Lake Charles, LA, LA","Lake Charles, LA",215,7.61840324763194,91.67,,,155500,0.0643500643500644,13.5036496350365,,,0.117905349676243,0.0152699099451203,78
"Metro","Johnson City, TN",,"TN","Johnson City, TN, TN","Johnson City, TN",216,3.9106901217862,92.75,,,138200,0.363108206245461,7.63239875389408,0.0257742402315484,,0.089544691591647,0.0158983032575978,71
"Metro","Elkhart, IN",,"IN","Elkhart, IN, IN","Elkhart, IN",217,8.34912043301759,100,,,153500,0.920447074293228,10.1938262742283,0.042130293159609,,0.0518284561817421,0.0323054331864905,63
"Metro","Yuma, AZ",,"AZ","Yuma, AZ, AZ","Yuma, AZ",218,1.39377537212449,73.53,,,144900,0.069060773480663,3.9454806312769,0.0299723947550035,,0.163550057537399,0.025065963060686,108
"Metro","Racine, WI",,"WI","Racine, WI, WI","Racine, WI",219,5.33152909336942,,,,229600,0.834431269213878,12.770137524558,0.0144817073170731,,0.0668281121187139,0.0215882806476484,55
"Metro","Athens, GA",,"GA","Athens, GA, GA","Athens, GA",220,6.34641407307172,77.78,,,178400,0.904977375565611,9.17992656058751,0.0457230941704037,,0.0678978099557838,0.0191916447221783,71
"Metro","Torrington, CT",,"CT","Torrington, CT, CT","Torrington, CT",221,1.27198917456022,70.69,,,273300,0.477941176470588,7.42924528301887,0.107555799487742,,0.122497442642116,0.0617357590217716,93
"Metro","Hilton Head Island, SC",,"SC","Hilton Head Island, SC, SC","Hilton Head Island, SC",222,2.43572395128552,80.51,,,298200,0.471698113207547,5.66973777462792,0.00958752515090544,,0.0897032783602529,0.0281099367201467,112
"Metro","Bloomington, IL",,"IL","Bloomington, IL, IL","Bloomington, IL",223,0.433017591339648,75,,,143800,0,3.90173410404624,0.00634909596662037,,0.0965163200431252,0.0387793816326283,89
"Metro","Hilo, HI",,"HI","Hilo, HI, HI","Hilo, HI",224,3.00405953991881,90.32,,,350100,-0.171086398631309,5.86634411853644,0.0131533847472152,,0.058630275461208,0.0538793103448276,104
"Metro","Panama City, FL",,"FL","Panama City, FL, FL","Panama City, FL",225,6.90121786197564,74.48,,,208200,1.01892285298399,11.6353887399464,0.0642170989433237,,0.110397739569458,0.0313136371081941,94
"Metro","Kingston, NY",,"NY","Kingston, NY, NY","Kingston, NY",226,2.34100135317997,83.78,,,228000,0.307963044434668,11.0569897710667,0.0747149122807018,,0.111316568047337,0.0805647840531561,119
"Metro","Daphne, AL",,"AL","Daphne, AL, AL","Daphne, AL",227,6.72530446549391,72.97,,,208000,0.192678227360308,13.6612021857924,0.0509999999999999,,0.0769595448798989,0.0171115674195756,92
"Metro","Gainesville, GA",,"GA","Gainesville, GA, GA","Gainesville, GA",228,9.75642760487145,92.31,,,190600,0.739957716701903,10.1097631426921,0.0704197271773348,,0.0600698263905495,0.0143312101910828,85.5
"Metro","Warner Robins, GA",,"GA","Warner Robins, GA, GA","Warner Robins, GA",229,1.05548037889039,76.92,,,128900,0.311284046692607,6.35313531353135,0.0395810705973623,,0.124764623068725,0.0306546577074992,74
"Metro","Blacksburg, VA",,"VA","Blacksburg, VA, VA","Blacksburg, VA",230,3.45060893098782,83.33,,,158000,0.636942675159236,6.1114842175957,0.0237215189873419,,0.10969770684943,0.0230363041529299,77.5
"Metro","Jacksonville, NC",,"NC","Jacksonville, NC, NC","Jacksonville, NC",231,0.392422192151556,55.93,,,142600,0.493305144467935,7.46043707611153,0.000666199158485314,,0.306642449403217,0.0426468099509223,90
"Metro","Redding, CA",,"CA","Redding, CA, CA","Redding, CA",232,5.48037889039242,91.85,,,256200,0.234741784037559,5.34539473684211,0.0448633879781422,,0.0794198139025725,0.0296347346657478,80
"Metro","Monroe, LA",,"LA","Monroe, LA, LA","Monroe, LA",233,7.36129905277402,93.18,,,120800,1.08786610878661,7.56901157613535,0.0052649006622516,,0.102581823014132,0.0249624993330226,95
"Metro","Joplin, MO",,"MO","Joplin, MO, MO","Joplin, MO",234,6.40054127198917,,,,120600,1.94420963651733,12.7102803738318,-0.0510033167495854,,0.109621965817645,0.015913478455278,73
"Metro","El Centro, CA",,"CA","El Centro, CA, CA","El Centro, CA",235,6.92828146143437,82.76,,,209000,0.72289156626506,11.1111111111111,0.0964736842105263,,0.131670281995662,0.0313014827018122,73
"Metro","Terre Haute, IN",,"IN","Terre Haute, IN, IN","Terre Haute, IN",236,3.80243572395129,,,,91400,2.58136924803591,22.5201072386059,-0.0158205689277899,,0.180228516930182,0.0262920747697212,72
"Metro","Muskegon, MI",,"MI","Muskegon, MI, MI","Muskegon, MI",237,8.15967523680649,92,,,124900,0.888529886914378,12.8274616079494,0.0617854283426742,,0.0728784946679294,0.0293785310734463,71
"Metro","East Stroudsburg, PA",,"PA","East Stroudsburg, PA, PA","East Stroudsburg, PA",238,3.234100135318,81.08,,,151800,0.529801324503311,13.1147540983607,0.05800395256917,,0.253047775947282,0.0784970238095238,97
"Metro","Sioux City, IA",,"IA","Sioux City, IA, IA","Sioux City, IA",239,9.16102841677943,90.32,,,129800,1.09034267912773,9.72104818258664,0.037804314329738,,0.0693861204441021,0.0157557377854831,63
"Metro","Waterloo, IA",,"IA","Waterloo, IA, IA","Waterloo, IA",240,0.730717185385656,0,,,131900,0.763941940412529,3.45098039215686,-0.0447687642153146,,0.0885490988787574,0.023883423084675,73
"Metro","Oshkosh, WI",,"WI","Oshkosh, WI, WI","Oshkosh, WI",241,2.76048714479026,92,,,183400,0.438116100766703,9.1017251635931,0.0277099236641221,,,,56.5
"Metro","Yuba City, CA",,"CA","Yuba City, CA, CA","Yuba City, CA",242,6.54939106901218,90.41,,,278900,0.251617541337168,7.14560122935075,0.0457439942631768,,0.0716082417124544,0.0219057870274504,62
"Metro","Abilene, TX",,"TX","Abilene, TX, TX","Abilene, TX",243,7.1041948579161,94.5,,,122900,0.244698205546493,4.41801189464741,0.142294548413344,,,,71.5
"Metro","Columbia, MO",,"MO","Columbia, MO, MO","Columbia, MO",244,8.05142083897158,,,,177300,0.112930547713156,6.16766467065868,0.033209249858996,,0.05442395081529,0.00491159135559921,79
"Metro","Dover, DE",,"DE","Dover, DE, DE","Dover, DE",245,0.162381596752368,73.4,,,207600,0.289855072463768,7.7322262584328,-0.00443159922928704,,0.14159595860513,0.0658122618635262,88.5
"Metro","Eau Claire, WI",,"WI","Eau Claire, WI, WI","Eau Claire, WI",246,5.89986468200271,91.67,,,160800,1.00502512562814,8.28282828282828,-0.0200435323383085,,0.0682203375431379,0.00935365454211718,60.5
"Metro","Jackson, MI",,"MI","Jackson, MI, MI","Jackson, MI",247,3.78890392422192,,,,133400,0.300751879699248,10.8894430590191,0.0956896551724138,,0.133857046875808,0.0243243243243243,64
"Metro","Punta Gorda, FL",,"FL","Punta Gorda, FL, FL","Punta Gorda, FL",248,9.78349120433018,87.32,,,210300,0.814956855225312,14.1074335322843,0.0998145506419401,,0.0739002432051884,0.0144341801385681,132
"Metro","Bloomington, IN",,"IN","Bloomington, IN, IN","Bloomington, IN",249,7.4424898511502,,,,173000,1.28805620608899,10.7554417413572,-0.00895953757225432,,0.0626958650010087,0.0118462098377754,65
"Metro","Pueblo, CO",,"CO","Pueblo, CO, CO","Pueblo, CO",250,9.30987821380244,96.28,,,162300,1.31086142322097,13.1010452961672,0.0738200862600122,,0.086163766746345,0.02,59.5
"Metro","Billings, MT",,"MT","Billings, MT, MT","Billings, MT",251,9.06630581867388,,,,227200,0.709219858156028,9.70545630130372,0.0225176056338028,,0.0429895113117915,0.0175054704595186,72
"Metro","Bowling Green, KY",,"KY","Bowling Green, KY, KY","Bowling Green, KY",252,7.74018944519621,100,,,161100,0.876643706950532,7.47164776517678,0.0354810676598387,,0.0981849953689863,0.0191383744447199,71
"Metro","Bend, OR",,"OR","Bend, OR, OR","Bend, OR",253,9.29634641407307,99.39,,,385300,0.73202614379085,9.49133276499005,-0.00323643913833371,,0.0425646842759142,0.0139593908629442,81
"Metro","Albany, GA",,"GA","Albany, GA, GA","Albany, GA",254,1.17726657645467,80,,,103300,4.55465587044534,1.87376725838264,-0.000861568247821909,,0.199232010529006,0.0338078542238025,96
"Metro","Vineland, NJ",,"NJ","Vineland, NJ, NJ","Vineland, NJ",255,1.51556156968877,83.33,,,133900,0.752445447705041,4.36477007014809,0.0391486183719194,,0.137476861739997,0.151734852408079,113.5
"Metro","Niles, MI",,"MI","Niles, MI, MI","Niles, MI",256,4.15426251691475,91.4,,,139400,0.795372378886479,9.07668231611894,0.0270659971305596,,0.119099348212522,0.0248756218905473,71
"Metro","Kahului, HI",,"HI","Kahului, HI, HI","Kahului, HI",257,6.2787550744249,76.74,,,637500,0.838342296741537,9.32944606413994,0.020492549019608,,0.0417138737254094,0.0395061728395062,112
"Metro","Ottawa, IL",,"IL","Ottawa, IL, IL","Ottawa, IL",258,4.11366711772666,97.92,,,96600,1.57728706624606,8.41750841750842,-0.00713250517598341,,0.20176040803184,0.0324237738585844,91
"Metro","Bangor, ME",,"ME","Bangor, ME, ME","Bangor, ME",259,0.460081190798376,0,,,149500,0.741239892183288,9.60410557184751,0.0014046822742475,,0.092002830856334,0.0769230769230769,70
"Metro","Alexandria, LA",,"LA","Alexandria, LA, LA","Alexandria, LA",260,7.94316644113667,90.48,,,118400,0.851788756388416,14.8399612027158,0.0578125,,0.131745682469499,0.0318033081139315,83
"Metro","Hanford, CA",,"CA","Hanford, CA, CA","Hanford, CA",261,4.69553450608931,87.84,,,213400,1.13744075829384,8.60050890585242,0.0222118088097469,,0.111010756219722,0.0288461538461538,64.5
"Metro","Iowa City, IA",,"IA","Iowa City, IA, IA","Iowa City, IA",262,6.22462787550744,88.89,,,214100,0.563644903710662,6.94305694305694,-0.0128771602055114,,0.0615836859519715,0.00936458369929114,81
