"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10"
"Coshocton County","OH","Coshocton","39","031",835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36900,40200,43000,42500,45000,44900,44900,44900,44900,43200,39450,42000,45450,46000,42750,45000,45000,39900,39900,40000,40000,40857.5,40000,42000,45000,42000,42000,39900,35000,35000,36200,35000,35000,34562,32000,32500,35000,38436,35000,35000,35000,35000,36500,35450,37900,36700
"Gloucester County","VA","Virginia Beach-Norfolk-Newport News","51","073",836,,,,,,,,,,,,,,,,,,,84700,82500,69900,79850,69900,69900,65000,68450,62100,65000,65000,64925,65000,69000,69900,64900,64900,63000,64950,69000,69900,59900,70000,69900,65000,67950,65000,65000,65000,69000,64900,65000,59900,64900,59995,59900,59900,59900,64900,61450,59900,59900,64900,59900,59995,59900,59900,59900,62065,59900,59995,59900,59900,59900,59000,59900,59900,61500,59700,59000,59900,59900,59900,59950,60500,59500,54950,54950,52000,56500,55950,55000,50000,53855,55000,57000,55000,56100,59000,59900,60000,59900,60000,62515,64900,69000,69000,69900
"Green County","WI","Madison","55","045",837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74900,64900,65450,75900,75000,75000,69900,62000,58300,59900,49900,54450,54450,50000,49900,54900,52900,48700,48900,48500,46900,46900,47900,48200,48200,47900,48500,51450,52900,52900
"Jasper County","IA","Newton","19","099",837,49900,45950,48700,49950,45000,48450,45500,44200,47500,47500,49000,49900,49450,44900,40000,42500,42900,39250,39900,39900,39900,39650,39950,40000,39900,40000,40000,44900,44900,44900,40000,40000,40000,39995,38500,36800,40000,44900,44900,43750,49700,45950,45000,49450,49450,49500,49900,45750,48450,49900,49900,43250,46500,47000,48900,49900,48000,47500,48000,45000,44900,44950,45000,48000,49700,53000,59200,54950,48750,51900,52900,51100,49900,52000,49900,55000,53000,53000,54950,55000,51900,55000,49900,52000,55000,54900,52949.5,55000,52000,55000,55000,53000,54900,52500,55000,55000,57600,55000,55000,59500,59950,59500,55000,57000,60100,59000
"Matagorda County","TX","Bay City","48","321",839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50000,49900,49500,47000,48000,45000,48450,52250,50000,49949.5,52000,55000,51000,54950,54000,52500,55000,50000,48000,46750,45000,45000,45000,48000,45000,45000,48000
"Dodge County","NE","Fremont","31","053",840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48000,52000,52000,49900,50000,49950,45000,52950,49950,52000,55500,55900,59900,59500,51500,54900,56700,56700,55000,54900,54900,55000,54900,56900,56900,57500,52000,52000,52000,52000,52000,52000,52000,52000,52000,52000,52000,52000,52000,52000,52000,55450,56900,59900,59900,59500,59500,59500,58900,52000,52000,52000,52000,59200,59500
"Steele County","MN","Owatonna","27","147",841,47500,48200,49500,48500,48500,48200,48500,48500,48500,46500,47500,47500,46200,42900,44900,41900,42900,42900,42500,41500,39900,42500,41500,36900,36900,36900,36000,35950,35700,35250,35900,35900,33900,35700,40550,39900,35700,35500,36900,36900,36900,36900,36900,38250,37000,38700,39000,36400,39700,39500,35900,36400,36900,34900,36900,39900,39900,42500,42900,38900,42500,42500,41700,42500,44000,42900,42500,41950,42500,42500,40400,42900,44000,42900,36500,36500,35500,36500,36900,36900,36900,36900,36900,37900,36900,36500,35200,34900,34900,34900,36075,37050,36900,34900,36900,36900,35250,36900,34900,36900,37290,37500,37500,37950,37950,39900
"Summit County","UT","Summit Park","49","043",842,267500,251500,249900,244000,239000,242000,240000,237800,239500,229000,229000,225000,225000,220000,219900,209500,2e+05,199900,199000,194950,189900,189000,185998.5,179000,175000,176500,170000,169900,169000,171500,177750,175000,175000,170000,162450,174900,175000,180000,185000,169900,189000,185000,189000,182000,170000,177500,184975,184950,190000,187000,199000,179000,197850,199000,199000,180000,195000,199450,199000,199000,206450,195000,2e+05,199000,199000,2e+05,199945.5,199900,199900,199000,189450,199900,197295.5,199250,2e+05,207450,205000,2e+05,2e+05,219950,235000,229950,2e+05,205000,215000,224000,247000,240000,249000,239450,250000,248500,232500,225000,225000,209950,220000,225000,249900,254000,250000,259900,262200,269000,274999,270000
"Ware County","GA","Waycross","13","299",843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34000,32450,32000,33200,32400,29900,32000,35000,35000,35000,35000,30750,31500,31500,32200,32650,29950,29900,29450,31900,29450,32000,29900,28250,29000,29900,30950,31200,29900,29000,29000,26760.5,29000,27900,29450,29949.5,29999,30000,33500,30000,29949.5,29500,29500,29900,29900,29999,30000,30000,30000,29999.5,29000,27500,24900,24500
"Albany County","WY","Laramie","56","001",844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95000,90000,90000,90000,93325,92000,89950,99000,94650,85000,97500,102187.5,1e+05,1e+05
"Douglas County","MN","Alexandria","27","041",845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40000,39900,39900,39900,39500,39900,40000,43700,49900,47900,42000,42000,40000,39900,39900,39500,39500,39900,39900,40000,40000,39900,39900,45900,45450,45900,44900,42900,42950,45900,45900,46700,49900,47500,49900,49900,49900
"Cocke County","TN","Newport","47","029",846,,,,,,,,,,,,,,,,29900,29900,26950,29900,29450,29000,29000,25700,24950,24900,25000,25700,26950,28000,25200,27900,28800,26450,24900,25900,25900,25900,24900,24900,25500,25500,25900,25900,25900,24900,25250,26900,26900,25000,24900,24388.5,24777,24900,26000,24900,24900,23000,24777,24900,23900,23000,25000,25900,26900,24900,23950,23000,24000,24900,24900,24900,24900,25000,25100,25000,24900,23500,23500,23500,23250,24900,24900,25000,25000,24900,25000,26200,26000,27000,27900,28000,28000,28000,29000,29500,29500,29900,29900,29900,29900,30000,29900,29900,29900,29900,29900
"Beauregard Parish","LA","DeRidder","22","011",847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32500,32500,29500,30000,28400,30625,33750,35000,37500,38000,35500,35000,35000,36250,39950,38250,39500,39500,39500,39500,40000,39900,40000,40000,35500,35500,36000,37500,37500,37250,37500,37500,38250,37500,38000,38000,39000,38000,38000,38000,36500,37500,36000,39000,39000,38750
"Wapello County","IA","Ottumwa","19","179",848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40450,42449.5,40000,39950,39900,41900,42000,42000,40000,39900,40000,39900,39900,39900,42000,40750,41750,41500,42000,44750,44000,44000,41247.5,38750,44750,45000,45000,45000,43000,42750,45000,43500
"Laclede County","MO","Lebanon","29","105",849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49900,49900,47500,50000,54900,54900,54250,54250,55000,55000,55000,55000,54900,48725,49000,42900,47500,49000,47500,44000,49000,54000,51000,50000,53900,50300,50000,47850,49900,51160,54000,52150,54900,54000,51900,51900,54450,50500,50000,49700,53400,56000,54900,50000,54900,50000,49900,53950,53250,52000,49500,44900,44988.5,44938.5,49900,49900,49900,49900,47900,49900,47900,39900,39900,39900,40000,42500,39000,44900,44900,39000,39000,38500,38500
"Carlton County","MN","Duluth","27","017",850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59900,57000,56000,48250,49000,48000,46900,48000,50000,49900,50000,55000,57250,54950,55000,54900,54900,52900,52900,56750,53900,53900,55000,60000,60500,56950,51900,49038.5,48200,48900,50000,49950,48900,50000,50000,50000,50000,50000,50000
"Sagadahoc County","ME","Portland-South Portland","23","023",851,124000,125000,127375,125000,129000,126500,124950,120000,122000,119900,116162.5,112250,114900,99900,115000,109700,110000,105000,99000,95000,96000,95000,90000,89450,85800,81950,81950,79000,84950,90000,97000,95000,95000,99450,95000,105000,98000,95000,99000,97000,99900,104500,99900,99500,1e+05,99900,96750,95000,87980,83000,91250,89000,94700,99250,98500,95000,1e+05,99500,99500,99900,99900,99250,95000,93950,93950,110000,1e+05,1e+05,105000,99500,1e+05,101000,109000,99000,105000,105000,89900,89000,89000,92500,89900,87500,84499.5,80000,80000,85500,89900,89250,89500,99000,98500,99000,1e+05,110000,115000,102400,105000,108700,102250,109500,102450,109700,117000,115000,119950,119900
"Isle of Wight County","VA","Virginia Beach-Norfolk-Newport News","51","093",852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85000,82297,87175,87500,87350,87500,81200,87500,85000,79900,85000,87500,82450,80000,79000,79200,79650,79000,79000,80000,84000,84000,80000,75950,79900,82880,78500,80000,78500,69950,75000,75000,75000,76000,79900,75000,84950,84900,80000,84900,75000,80000,80000,84900,87000,89950,91000,97000,102000
"Seneca County","NY","Seneca Falls","36","099",853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49900,56900,55000,55000,55000,52450,54750,57552,59000,55000,49900,46171,40000,46500,45000,46500,52500
"Chambers County","TX","Houston-The Woodlands-Sugar Land","48","071",854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82500,75000,75000,75000,65000,65000,65000,65000,69500,69700,73500,75000,65000,65000
"Bureau County","IL","Ottawa-Peru","17","011",855,52900,50000,49900,49900,55000,55000,53000,51920,51920,49900,49900,46080,44900,49900,49900,49900,49900,49900,50000,49900,50000,49900,49900,48000,48000,45000,44900,42450,42000,43900,42900,43450,45000,45000,42500,43000,43900,39900,42250,43000,44850,40000,37750,39700,39900,39500,36300,36250,38750,36000,34900,35000,39900,42050,45000,45000,42450,38400,42350,42900,44900,41500,40900,39000,45000,45000,44900,44900,39000,38950,38950,37500,37500,39000,39700,38150,39900,42000,43900,44900,41000,42500,42450,42775,45000,42400,45000,42500,39900,39900,39900,41000,42000,44950,45250,45500,45000,45000,42200,45000,46100,50000,49000,49900,49900,49900
"Madison County","NE","Norfolk","31","119",856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82675,80000,80000,82350,81175,78250,79750,82425,80000,79500,70000,79900,83200,82500,83250
"Pulaski County","VA","Blacksburg-Christiansburg-Radford","51","155",857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59900,59950,59950,59450,59900,59900,54700,59000,55000,59950,59900,59900,54500,54475,50550,54300,56600,57000,54600,53000,54000,48900,48425,50100,50000,50000,50100,50000,50000,50050,54032,52950,52450,54650,54032,54032,49950,50000,50100,49860,50050,50000,50000,50000,49900,47700,47900,47700,49450,49704,49900,49500,49500,49925,49900,50000
"Effingham County","IL","Effingham","17","049",858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56000,55450,54900,54900,56500,55900,55900,56750,54950,54900,54950,50000,50000,47900,50000,50900,50000,49200,50450,50000,49750,50000,46900,40900,40450,45000,52400,55950,55000,50450,49000,49000,50900,50000,50000,50000,50000,50000,52450,54950,59000,59900,59000,52336,45000,44900,44900,49220,54900,51690,55000,55000,59051,60000,60000,60322.5,60000
"Steuben County","IN","Angola","18","151",859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59900,59900,62000,59900,59900,59900,59900,59900,59500,55000,55000,59500,64000,62500,60000,54900,50000,52000,54950,53000,49900,53000,49900,49900,49900,49900,53000,54220.5,57456,64700,59900,63546,66900
"Washington County","TX","Brenham","48","477",860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69000,69500,65000,61250,65000,66750,71200,72500,68900,64950,65000,69000,69000,61250,67400,67200,72000,75000,79900,79900,79949.5,86000,80000,79999,79700,66200,66200,71000,59900,63000,59900,59500,59500,59500,67000,71225,69950,74700,75000,74999.5,72900,72900,72700,71000,72500,72700,73400,74950,74900,79950,85000,87780,90000,85000,85000,86450,87000,87000,85900,86000,85000,85000,79500,79500,87000,87000,87000,82190
"Jasper County","IN","Chicago-Naperville-Elgin","18","073",861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52250,49400,48900,50000,50000,50000,50900,54900,54900,59900,57500,55200,54900,57500,58700,54900,55500,57500,55500,58700,59900,62000,59900,60000
"Kendall County","TX","San Antonio-New Braunfels","48","259",862,72750,73500,75000,74999.5,75000,75000,77750,79500,79900,79500,78000,78000,76250,75000,75000,75000,77950,75000,78750,79500,75000,75000,75000,75000,75000,73300,72000,72000,72250,72000,72000,72000,69925,69925,69900,69900,69950,70000,69900,69750,69550,69900,69500,73000,72975,74900,69900,75000,74900,74900,75000,69500,69700,74900,71250,74900,69900,69000,69900,69500,69500,72500,72333,69900,78750,79900,78500,77750,78750,79450,79400,79500,77500,79900,79900,82700,81750,82000,85000,84950,80000,82750,83000,85000,85000,85000,85000,88500,88500,88000,88500,85000,85000,88500,89500,91200,89900,92500,102500,98700,1e+05,104500,109000,115000,115000,119750
"Lafayette County","MO","Kansas City","29","107",863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59000,55000,59000,56900,55000,55000,54900,55000,55000,55000,53450,49900,51950,51500,49500,54000,50000,50000,50000,55000,55000,55000,55000,55000,47750,55000,49900,49250,51500,50000,50000,50000,48750,45000,53000,52500,48500,49950,55000,55100,55000,55000,55000,54500,49900,55000,53000,55000,49000,49400,51350,49000,50250,54000,54000
"Whitley County","IN","Fort Wayne","18","183",864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35900,36900,33450,31900,31900,32500,32900,32250,32900,32000,32000,32000,32000,32500,32500,32000,32000,32000,32500,32500,32500,32900,32900,32900,32500,32500,32900,34900,32900,32900,32900,33900,33900,33900,33900,34900,34900,36000,36900,36000,36000,35750,36000,36450,36900,36900,36900,36900,36900,36900
"Clinton County","IN","Frankfort","18","023",865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40450,44500,45000,49900,49900,49900,47000,45000,45000,44950,44900,44804,42000,41000,40500,43500,44700,47900,48450,49900,47900,50000,49325,48875,49000,48000,49500,49000,48200,49500,49900
"Botetourt County","VA","Roanoke","51","023",866,,,,,,,,,,,,,,,,,,,,,,,,,,,67900,64775,66500,69900,69950,69500,72950,74900,69900,77500,77500,75000,77500,77500,79000,77638.5,77500,77500,77500,75000,75000,74925,74950,69950,67000,69950,67500,65000,61900,67500,67500,60950,66500,65000,62250,59950,59950,59950,59950,59925,59950,59950,59950,59950,64500,62500,64225,63000,63000,63000,63000,63000,63000,63000,63000,63000,63000,63000,59900,59500,59250,59500,59500,59500,59500,59500,58950,60000,63000,64450,65000,62750,63975,59950,63000,63725,59950,59975,60000,64950
"Chester County","SC","Charlotte-Concord-Gastonia","45","023",867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58000,56625,60000,62000,59000,59000,61200,60600,61700,59000,55000,50000,55000,57000,57550,64450,62730,60000
"Transylvania County","NC","Brevard","37","175",868,85000,74900,74900,74900,75495,77500,74900,75000,71950,74900,74500,72250,70750,65000,63000,60000,59000,59000,58000,59000,59900,58000,50000,52000,55000,55000,55000,52700,55000,55000,52500,54150,55000,52500,52500,55000,54900,55000,54800,54950,53750,52900,50000,50000,49950,49900,44900,45000,49500,49000,48750,49000,49900,49900,52000,55000,54900,55000,55000,55000,55000,55000,54950,54900,55000,55000,55000,55000,56000,49900,53950,49900,54000,50950,49900,55000,55000,50000,49990,50000,50000,53500,52000,52000,54900,53500,53500,53900,53750,55000,55000,55000,59000,59000,57750,59000,55900,59000,55000,55000,58000,55000,55000,55000,55000,55000
"Coos County","NH","Berlin","33","007",869,44950,44950,45900,45900,48100,45900,49000,49000,49500,49500,49500,49000,44950,38500,42900,43000,42000,39900,39900,42000,42000,44900,48250,46000,46000,45000,49500,43400,44900,44900,45000,45000,44900,45000,44900,44950,44900,44900,42250,42500,40000,40000,40000,40000,39900,39900,39900,39900,39900,39900,39900,41350,39900,40000,39950,40000,42000,40000,39900,42000,42500,42000,39950,39900,39900,39900,40500,41550,40000,39900,40000,40500,40500,43900,44400,44000,43900,44000,42000,42000,44900,42000,39900,39900,39900,39900,39900,39900,39900,43900,40000,40000,42500,42250,44900,44900,44400,42950,41500,40000,41250,44900,44000,43200,44900,45900
"Monroe County","IL","St. Louis","17","133",870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53900,49750,49900,49000,44900,43500,43000,38000,36696,37298,40000,39500,44000,47000,48995,48995,48995,48995,48995,45000,45000,45000
"Pike County","AL","Troy","01","109",871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34500,39600,37500,37500,35000,33100,37500,37500,37500,37500,37500,37500,37500,37500,37500,35000,33500,29900,29900,29900,29900,29900,29900,30000,33500,32000,33100,32000,31500
"Oconee County","GA","Athens-Clarke County","13","219",872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49000,50200,46750,47000,50200,50000,50600,50400,59000,60000,59000,59700,59500,63950,59950,63000,60000,66900,67750,66950,65500,66000,69500,60000,60000,63000,63000,63000,65000,63000,68000,65500,66450,68950,65950,68000,70000,63000,55000,59000,60000,60000,60000,60000,60000,61500,60000,59000,61500,60000,62500,66950,65945,68000,70000,68000,70000,71000,70000,70000,70500,70000,72000,74900,74900,74900,72000,72000,74900,77500,75000,73450,77500,77250,77250,75000
"Schoharie County","NY","Albany-Schenectady-Troy","36","095",873,112000,114950,113700,110500,114900,114900,116250,110000,108900,108950,96000,93500,87450,89900,89900,97750,99950,95000,89000,89000,83500,79900,76500,74500,70000,69900,69000,69700,69900,75000,75000,79900,79900,79900,80000,80000,80000,80000,79900,79900,79900,79900,79900,81000,79000,79000,79000,79000,79900,84900,80000,81950,85500,89000,89500,89000,89000,89250,89700,89000,88500,86950,85700,89000,89900,90950,92000,92950,89000,89000,85000,79950,79900,79250,79900,79000,79900,79900,79000,79000,79000,74500,69900,69900,74700,74900,79900,80000,89000,89900,84990,84945,80000,79500,79878.5,78950,79500,79900,82375,79900,79900,79900,73700,76000,79500,79500
"Dorchester County","MD","Cambridge","24","019",874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49900,49900,49950,49900,49900,49900,49900,49900,49900,57500,55000,54900,52250,50000,49900,49900,48950,49000,47650,49000,49000,49000,50000,54900,50000,49900,50000,49900,48000,47500,44950,45000,45000,47500,48250,47250,48250,47500,49900,49000,48000,49000,48500,49000,48000,49000,49000,50000,50000,49950,50000,49000,46250,48000,49900,49900,49900,49900,50000,49900,50000,54000,52000,49900,48950
"McDonough County","IL","Macomb","17","109",875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29500,30000,29000,30000,30000,30000,32250,34000,32450,29950,30000,29900,29900,29950,30000,29000,29000,29000,29000,29000,29000,28500,28500,29000,29000,29000,29900,29950,31950,30000,31000,30500
"Warren County","MO","St. Louis","29","219",876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35500,35000,35000,35000,35000,35250,34900,36000,36000,34500,33000,34900,29500,29500
"Petersburg City","VA","Richmond","51","730",877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69000,71888.5,79000,79900,75750,79000,79935,79900,75000,74950,79500,75600,77388.5,74900,74500,72250,74900,69925,72000,72500,72000,66500
"Amherst County","VA","Lynchburg","51","009",878,,,,,,,,76500,70900,59900,59792.5,66928.5,59900,53900,59900,59900,61000,60450,55000,57250,50750,50750,55900,59900,59900,59900,59900,59900,59900,59900,59900,59900,59900,59900,59900,59900,59900,59900,59700,59900,59900,59900,59900,59900,59900,57900,59900,62500,62500,59200,50000,54400,49900,55000,55900,55000,54400,50000,53450,50000,52000,49900,49900,47900,47500,45450,49900,45900,45900,49900,49900,49900,49900,49900,49900,53900,49900,49000,49000,49000,49000,48950,46900,45000,45450,42900,44949.5,44900,45000,44900,47500,45900,47500,47250,47500,47700,45450,45900,45450,45900,42500,43100,42900,42600,39600,39900
"Henry County","TN","Paris","47","079",879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34500,31450,32900,29250,25350,29900,28000,24800,25000,25250,22900,23850,26500,28250,29500,28000,29500,25900,27900,25900,26400,25900,27900,27900,27700,24900,24900,24000,24295,25000,24000,24000,26290,26290,26290,26290,26290,26290,27700,28495,29000,28750,27950,27900,27500,27500,27000,27250,26997.5,25000,25000,25000,25125,28000,28000,28000,28000,28000,28000,28000,28000,28000,29700,29900,30000,29950,29900,29500,29500,30000,30000
"Stone County","MO","Branson","29","209",880,69000,69000,65500,66950,66225,64972.5,63450,64900,64900,59900,59900,59500,59700,49500,56500,54700,53500,52500,49900,49900,45375,49500,49000,48900,42995,39000,39000,43500,45000,45000,44000,47000,47600,46650,45000,44900,45000,47750,45900,45250,39900,41900,41900,42900,40000,40500,39500,39900,39900,41000,39000,39900,35950,34700,35000,34250,35000,33950,31500,32000,32400,29900,30000,30000,28700,30000,30600,32000,33000,33000,34500,32000,32500,33700,34000,34950,34900,34900,34900,34700,34000,35000,35000,35550,35000,36500,37800,35550,38900,35000,35275,34900,35000,31500,30000,30000,32500,35000,34900,35000,35000,35000,35950,35550,35900,39250
"Ottawa County","OK","Miami","40","115",881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28500,24900,24000,24000,27900,26700,24900,27287.5,26315,28000,24900,24900,24900,24950,24900,25000,25000,27700,27700,28200,28200,26840,26680,27450,29200,29000,28700,29500,31400,34500,34000,33300,32900,29875,28900,29900,29900,29250,28500,28000,27500,25950,25500,27084,25038,25750,26500,26500,28500
"Rhea County","TN","Dayton","47","143",882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29500,28000,29250,29000,29900,30000,30000,29250,29900,29900,29500,29900,29900,30000,29250,29500,29000,28000,28000,26500,28000
"Malheur County","OR","Ontario","41","045",883,80750,77450,75000,74950,75000,74900,69900,69900,69900,71900,69900,69900,67400,68250,65000,59900,64900,65000,65000,64900,54900,54450,58000,55000,55000,58500,59900,59900,62000,62700,62900,58950,59900,59000,55500,54000,55000,55000,54000,57250,56250,63450,69000,69000,64950,63950,64950,65000,66600,65000,67300,64900,68700,67750,65000,64900,66250,66250,69500,65000,65000,65000,68750,68750,72900,72500,69945,69995,69995,68250,69900,69950,69900,74500,70000,69900,70000,69500,68500,72000,70000,69950,69450,67500,65000,65000,67845,68000,69500,69000,69700,72250,75000,75000,75000,73970,69750,68970,79700,82450,85000,83500,75000,81500,80000,79000
"Juneau Borough","AK","Juneau","02","110",884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162200,164900,172900,167400,160750,166000,169900,178000,163500,163000,169900,199700,215000,215200,215200,212468,208500,209900,211968,214218,203564,209614,214752,214876,215000,210000,195500,213936,219404,227350,218808,200450,195000,190000,190000,186500,198000,194900,194900,175000,165000,165000,169000,179900,189900,199900,199900,217500,228950,228950,199900,209450,199900,225000,217500,214550,223950,217750,231950,205000,189000,167652,172528,189000,179700,173764,197000,202500,222000,210000,210000,199450,169900,169900
"Freeborn County","MN","Albert Lea","27","047",885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44900,44949.5,42000,43900,41999,44400,41999,45000,41999.5,41999.5,40999,39900,38900,37449.5,36999,41499,41999,44900,46900,44900,42500,45000,43400,39900,39900,40949.5,42700,42900,43550,44710,42900,43493.5,42400,44900,44900,42400,44900,42900,44900,49900,49900,52000,55000,54900,49950,49900,48231.5,47900,44900,44900,44700,44900,49900,49950,49900,50000,49900
"Wakulla County","FL","Tallahassee","12","129",886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25000,28000,27500,27500,27500,27900,30000,32900,34700,30000,34900,34900,34350,35000,37500,35000,34900,35000,32000,34900,34450,34450,34900,34450,36500,35000,32000,32000,33450,32700,34900,32250,35000,35000,32500,34500,35000,37500,37500,40000
"Logan County","IL","Lincoln","17","107",887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36600,37600,37600,36300,37600,37000,36300,35000,35500,36900,34450,35000,36150,34950,34900,35900,36000,35900,34900,31500,32500,33500,34000,34900,34900,34900,33360,33500,31200,31200,31200,30000,31750,34000,32000,34000,34000,32250,32000,34900
"Bryan County","GA","Savannah","13","029",888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68900,68200,60000,65000,65950,58000,60000,65000,68850,64950,64950,64500,65000,69900,68850,66900,71250,75000,69900,68900,66950,64950,64900,70000,65000,69450,69900,69450,69000,71250,69900,71250,73000,74450,74900,74900,74900,74900,74900
