"RegionName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10"
"New Jersey",11,639900,639000,635000,629000,629900,629000,629000,625000,624000,624900,625000,619000,605000,6e+05,599950,599900,599900,599000,599000,599000,599000,599000,599000,599000,599000,599000,599000,599000,599000,599000,599000,599000,599000,599900,599900,599500,599000,599000,599900,599900,6e+05,601912.5,609900,618097.5,619000,625000,625000,625000,625000,630000,630000,639000,639900,638000,635000,629995,637638.5,649000,649900,649900,649900,649900,649900,649900,659000,659999,669000,665000,669900,674000,675000,675000,679000,688950,688888,685000,689000,695000,699000,695000,699000,699000,699000,699000,699000,699000,699900,710945,714995,716380,719000,719906,725000,730000,739000,749000,745000,749000,749000,749000,749000,749900,749000,749000,749000,749900
"Virginia",12,439900,439000,440000,447000,444000,439000,438000,429030,439000,435000,432000,429000,424950,425000,429000,438500,439000,439900,439900,439000,439000,439500,428625,424900,424900,429500,425000,442960,447900,449000,449000,439000,429900,424900,424900,402900,4e+05,417000,429000,425000,449900,450000,439990,444672,429900,430000,432000,429950,423050,425000,434990,449000,466910,473975,459000,465000,475000,475000,469000,455000,449900,459900,475000,495000,499900,499900,499500,495000,495000,499000,495000,479900,466173,449000,495000,509990,512900,509990,499900,490000,499000,499000,498000,484995,474900,484900,499250,5e+05,510000,499950,498000,489900,489900,499900,499990,485600,479000,495000,5e+05,524900,523475,519000,512500,499900,515000,523640
"Washington",13,499000,499000,499000,489930,489775,480000,479950,479000,475000,472850,474950,460150,450000,449950,445500,440500,439000,439000,435000,434973,434990,430650,429000,425000,425000,427911,435000,435000,434000,436694,435000,435000,436694,439990,439000,439000,439000,440000,449000,449982.5,450000,459000,468000,468000,469950,474900,474500,470900,474880,479900,480000,489000,495000,495000,495000,494950,499000,499000,498000,499000,499000,499900,5e+05,515000,525000,528000,529000,529000,535000,539000,540000,549000,549000,549990,550000,559990,566930,579000,585000,584970,599000,599500,599900,599000,599970,609000,621995,629868,649000,650000,650000,649950,659950,659950,658460,654900,651035,675000,689013,690000,699950,7e+05,715000,7e+05,715000,719950
"Massachusetts",14,569000,569900,569000,560000,569900,569000,565000,559000,554900,552950,555000,549900,549900,549900,549900,559000,550000,549900,549000,544000,549000,549000,549000,549000,549000,549900,550000,550000,550000,550000,549900,549900,550000,550000,564900,565000,569900,575000,575000,575000,579000,579900,575000,577000,585000,589000,589900,595000,595000,599000,599000,599900,599000,599000,599000,599000,599900,599900,609900,599900,609000,620000,629000,625000,629900,632000,629000,629000,639000,649000,649000,649000,649000,649900,661995,659900,664900,669000,669000,669900,675000,679000,689000,695000,695000,699900,715000,7e+05,709250,719000,699999,699900,719900,729000,735250,729000,725000,739900,749900,749999.5,750000,759000,749900,749000,750000,750000
"Indiana",15,265000,259900,259900,259900,264900,265000,264900,264500,265000,264800,264500,262000,259900,259900,259900,259000,259000,256400,258000,259000,259900,256700,259000,258900,259000,254900,254900,258500,257000,258550,259900,259900,259900,259900,259900,259900,259900,259255,259900,259900,260000,264900,264900,265000,269900,269900,269900,270000,269995,270990,269900,269999,271235,275000,275000,279000,279900,279900,280400,281000,283900,284900,285000,287000,279900,281990,284900,284900,286995,285500,289000,289900,290000,290000,294000,299000,299763.5,299900,299900,299900,299900,299900,3e+05,304900,307062.5,309995,306485,309900,310000,310000,310000,309900,312605,309000,315000,319482,314990,325000,328500,329155,329000,329900,329000,325000,329900,329000
"Arizona",16,379000,378295,375000,375000,369900,359939,359000,354000,349900,348500,349000,349000,341000,346258.5,343000,343750,339000,329990,329000,325000,327000,329000,329000,329900,331700,340000,345000,342900,345000,349000,349000,349900,350000,350000,359156.5,359900,359000,360000,367995,369900,375000,375000,375000,375000,379059.5,380000,383900,387945,389000,390000,389999,390000,389992.5,389900,389000,389000,389000,390000,395000,398000,399000,399000,399900,399990,399900,4e+05,399900,4e+05,4e+05,415000,419990,420000,420000,425000,429000,429900,435000,430925,435000,434900,436000,439900,444900,449000,449000,449900,449900,450000,450000,450000,450000,449900,450000,455000,459000,464990,469500,469000,475000,475000,475000,475000,470000,473990,479000,479900
"Tennessee",17,288900,285000,284900,283000,284500,284000,284900,280000,279900,279900,279900,279900,275936,275000,275000,275000,275000,274000,271390,269900,269900,269900,269900,269500,268900,267500,268500,269000,269900,269900,269900,269000,269900,269900,269900,269900,269900,269999,274900,275000,275999,275900,279000,275942.5,276176,279000,279900,279900,279900,280000,285900,289000,289900,289900,289900,289900,295000,299000,299000,299000,299000,299000,289900,295000,299500,299500,299900,299900,299900,299900,305000,309000,310000,309900,315000,324000,325000,325000,329900,329900,329900,333990,334994.5,335995,339900,340000,347500,349500,349900,350000,350000,350000,355000,359000,362900,359900,359900,364000,368000,369900,371230,375000,374500,374995,375000,379900
"Missouri",18,285000,284900,279900,279000,279900,279900,280000,279000,279900,279900,279500,275000,274900,271000,269900,269000,269000,268000,265052,265000,264900,264900,264900,263000,259900,259900,259900,259900,259900,259900,259000,255000,257900,259000,259900,259000,259577.5,259900,259900,259900,260000,264900,264970,264900,265000,264900,265000,265500,265000,269000,269900,269900,274900,274900,274900,274900,275000,275000,277337.5,275000,275000,275000,279900,284900,285900,286900,285000,289000,289900,294900,295000,298250,297900,299000,299000,299900,299900,299900,299900,299900,3e+05,3e+05,305000,309000,309900,310000,310000,319000,319900,319000,317700,319000,319900,319900,320000,324000,324900,325000,325000,329000,329900,329900,330000,330000,334910,336390
"Maryland",19,539000,529900,529500,529900,529000,525000,524900,499990,499900,5e+05,5e+05,499900,499000,499000,498000,499000,499000,499000,499000,495000,495000,495000,489500,485000,489900,489000,489900,498500,499000,499500,499000,498000,499000,499900,499900,499000,495000,499000,499000,499990,499990,499999,499999,499900,499900,499900,499900,494900,499830,499900,504990,514040,519900,519900,519000,509900,509900,515000,510000,506990,5e+05,5e+05,510000,519900,525000,525000,525000,525000,525000,525000,529000,524900,515000,524900,529000,539900,540000,539900,548994.5,540000,545000,539900,539900,539999,547990,549000,549900,557565.5,564990,569000,567990,567990,569990,570000,573950,565990,564900,569690,575000,579000,575000,575000,574900,569900,574900,574900
"Wisconsin",20,309000,304900,3e+05,299900,299900,299900,299900,299900,299900,299900,299000,298000,295000,295999,289900,289900,289900,289000,289900,289900,285000,281900,279900,279900,280000,280000,279900,279900,279900,279900,279900,282900,283850,284900,284628,280000,279900,282000,284900,289000,285000,288000,289900,289900,289900,290000,294900,294472,290700,289900,293900,295000,295000,299000,299900,299900,299900,299900,299900,299900,299900,299900,305000,310000,314900,319900,319900,324000,324900,324900,325000,329000,329000,327900,328741.5,329900,329900,329900,329900,329900,334900,336900,339900,344900,345900,349900,349900,349900,349900,349900,349900,350000,350000,354950,359900,359900,360550,366900,366537,369500,369900,369900,369900,369900,374900,374900
"Minnesota",21,359900,355000,354900,349970,350000,350000,350000,349900,347500,348000,340000,339900,334900,333000,329900,329000,324900,324900,324777,320000,325000,324900,325000,324900,324888,324900,322990,324650,322700,320000,324900,325000,329900,329900,339000,340990,340000,349000,347900,345000,348700,346445,349900,349900,354990,359999.5,365900,369900,370990,370990,374900,369900,369000,370990,374500,374900,374900,375000,375000,379000,379900,385000,385755.5,385000,389900,392000,395000,389990,394900,394995,395000,399000,399900,399900,399900,399900,399000,398900,399000,399900,399900,4e+05,415000,419000,424812.5,425000,424900,419900,419999.5,419900,420000,420000,424575,424900,425000,429900,436070,439900,439900,439000,436995,433900,434900,433990,435650,439900
"Colorado",22,474900,469900,465000,450000,455000,450000,459900,455000,449900,444900,446950,445000,439900,439900,435000,435000,439900,444900,450000,449900,465000,459000,463438,469900,475000,475000,478400,479900,487000,485000,490000,489000,495000,499000,498000,499500,499000,490000,488230,480000,481995,485000,489000,494900,499500,495000,499000,499888,499700,495000,489500,489950,490174.5,496950,499000,499999,499900,502656.5,510000,523240,525000,527650,525000,535000,529900,539900,549000,548404,548152,550000,559900,565000,568000,592650,585000,579900,585000,598000,596140,599000,599500,599900,605000,620000,626738,629000,630000,629000,626892.5,635000,639000,644055,647500,639000,639900,644490,639000,649900,649350,649000,644632.5,649000,649900,650000,650000,653995
"Alabama",23,312500,309900,309900,309500,309900,299900,299900,297900,299500,299000,299000,298000,298900,297500,295000,294900,289900,293500,294960,295000,298000,295000,298400,299000,293000,289900,294000,289900,289900,289900,289900,285000,289000,289000,288397.5,289900,289900,289000,289000,289500,289900,289900,289900,291900,290000,289900,289900,294900,295000,297450,297000,299900,299900,299900,299000,299000,299000,299900,299000,299900,303721,304900,305000,304900,305000,304900,299900,3e+05,299900,310000,314900,312000,315000,324900,319900,319900,324570,324900,325000,324900,325000,325000,325000,325000,325000,325000,327400,329900,329900,329900,329500,329000,329900,329900,323500,325000,324900,325000,331145,339900,339900,341900,344900,341900,341130,345000
"South Carolina",24,379900,375000,370000,359900,354950,350000,350000,349900,349900,348000,345000,339900,335000,339900,335000,329900,329900,328965,325000,329900,324900,324900,325000,310950,324900,324100,324000,317340,317500,315999,315000,315000,319500,319400,315000,315000,309999,312900,310000,312000,309000,309900,310000,314000,313925,314900,319000,319900,320000,319000,319900,324900,325000,325000,324900,324900,325000,334000,325990,334900,329900,329990,339000,339900,339000,339900,339896,340000,339900,343461.5,343990,343000,345000,350000,350000,350000,354999.5,350000,357500,362000,365000,365000,357813.5,359000,365000,369000,369900,369990,369900,369000,369900,369900,374900,375000,369500,369990,365000,374400,379000,380515.5,389900,385900,387990,385000,389495,394000
"Louisiana",25,294900,289000,289000,285000,288950,284900,288900,285416.5,279900,277000,279000,275000,275000,275000,275000,272950,272000,269900,269900,269900,269000,265000,269000,265000,265000,260900,260000,264900,264500,265000,264900,263100,265000,264900,264900,265000,268900,269500,270450,273000,272500,274900,273900,271900,272900,270000,274600,275000,275000,278780,279000,279900,285000,285000,289000,285000,289900,289500,289900,289000,289000,289900,290000,295000,299000,299900,299900,300750,3e+05,305000,302500,307000,3e+05,312000,315000,319900,322000,325000,321000,320679,325000,325000,325000,325000,325000,329900,335900,339900,339900,335000,335000,334000,334000,335900,339000,341950,339000,339000,337597.5,344000,342000,344000,340000,339000,339000,338000
"Kentucky",26,264900,264900,260000,265000,268380,269000,269000,268000,267500,265000,264900,264900,262500,259900,259900,257900,258900,255000,255000,254975,253400,255000,254900,254900,251950,254700,254900,259000,254400,252000,250065,251000,252000,250000,250000,250000,250000,252193.5,250000,250737.5,254000,253445,255000,258000,259000,258960,259900,259900,259000,259900,260000,261000,259900,262000,261100,264500,265000,265000,266000,265000,267500,265800,269900,272943.5,273900,274900,274900,270000,274900,275000,275000,278150,277433,279000,279500,280000,285000,289500,289900,290000,289900,290000,292900,297500,295000,296750,299000,299900,302829,308000,305000,3e+05,302925,3e+05,306000,304497,299900,309000,311692.5,314900,315000,315000,315000,312552.5,315000,317500
"Oregon",27,4e+05,399900,399900,399900,399500,399000,399000,399000,399000,395000,398000,389000,384900,379900,378700,375000,379000,379000,379000,379000,379000,379000,379000,379900,382000,379000,379000,379000,375000,375000,379000,379000,379000,380000,384900,385000,388000,389000,390000,395000,395000,399000,399000,399000,399638.5,399900,399900,4e+05,403388.5,415000,415000,419992.5,420000,425000,425000,425000,425000,425000,429000,435000,435000,439000,439900,445000,449000,449900,450000,450000,460000,469000,470000,475000,475000,479900,485000,489500,495000,498000,499000,499000,499900,509900,519000,525000,525000,535000,539000,540609,549000,549000,549000,549000,549900,549900,549900,549900,549999.5,550000,559950,575000,574900,575000,569995,575000,575000,579000
"Oklahoma",28,231000,229900,229900,229000,227700,225000,225000,224900,222407,223244,220000,219900,219147,219900,219000,219900,222250,224500,224900,224900,223200,224000,224990,225000,225000,225000,225000,225000,225000,225000,225000,224900,223500,224900,225000,225000,225000,224402,225000,225000,225000,225000,225000,229000,229000,229000,230000,229000,229900,229900,230000,234900,235000,238000,237500,236025,238000,239737.5,237500,239500,239990,242000,244900,247721,247999,249000,249900,249900,249900,249900,249900,249925,249900,254900,250000,254500,259500,259900,259990,263000,262500,264900,264000,264900,269000,269900,269900,273990,274900,274900,274700,271750,274990,274900,274900,279000,279000,279900,282000,284900,284325,285649.5,284945,284506,284900,284900
"Connecticut",29,569900,575000,575000,569000,565950,569000,569000,559000,549000,549900,549900,549000,555000,559000,559000,550000,549900,539900,537500,529000,529900,526900,529900,525000,509000,510995,500997.5,499900,501000,499900,499000,499000,499899,499900,499900,5e+05,523800,539500,529000,525000,519900,524900,5e+05,499900,499900,499900,499900,499900,499900,519000,524900,519000,499900,499000,496500,489900,497725,495000,485609.5,486900,497625,515000,525000,524900,499900,499900,499000,495000,499900,499900,5e+05,499900,519000,544200,550000,549900,549900,564900,564900,550000,560000,569000,569000,579000,579000,580000,588000,579900,574900,569900,569000,562200,579999.5,585000,589000,589000,595000,599900,599000,615000,599000,595000,589999.5,585000,595000,599000
