"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10"
"Atascosa County","TX","San Antonio-New Braunfels","48","013",871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377500,375000,419900,4e+05,382450,315000,350000,349500,338900,350375,350000,350000,350000,399500,386000,375000,375000,404700,399900,399900,369000,389000,387000,339500,339500,347000,336835,330000,330000,340000,351000,360000,349900,340000,367850,369000
"Brown County","OH","Cincinnati","39","015",872,249900,239900,239000,244950,259000,264200,261900,259450,259900,264000,261700,264000,269500,294450,259500,264900,269950,261000,269900,269950,269950,269450,250000,250000,249950,250000,250000,249900,247450,249900,268250,259900,250000,246900,250125,251000,264500,249950,269000,254450,269000,259000,259900,259450,255500,259000,254900,254900,259900,257400,275900,249900,289000,289500,292500,274900,282750,289000,271450,290000,289000,285500,281450,275000,275000,274450,278000,279000,278250,282000,299950,298885,295000,275000,275000,275000,275000,282500,298400,295000,296450,295000,289900,289000,288500,286500,289000,285000,288000,294950,299000,288500,286500,288500,294000,319000,339000,322000,325000,335000,349900,365000,349900,349450,337000,335000
"Thomas County","GA","Thomasville","13","275",873,,,,,,,,249900,249000,249900,249900,249000,245000,239900,233400,239000,225000,224900,226650,228422,229250,235000,245000,239900,249000,236000,249000,249000,235000,235000,239900,231450,224900,229000,233200,231450,225250,229999.5,224900,218500,222400,224900,229811.5,219900,225000,225000,229250,227900,219000,229900,235000,239000,240949.5,242249.5,246250,259900,258000,255000,256433,257500,250000,245000,249900,246500,229900,248000,241250,245500,246750,248250,249900,249900,249950,255000,259000,249000,249900,250000,249900,250000,249927.5,249900,249900,250000,249900,251950,252000,255000,260000,264900,259900,259000,268500,268750,260500,264500,259900,259450,264950,276950,272900,269000,269900,269900,279900,286000
"Beltrami County","MN","Bemidji","27","007",874,264450,264900,257450,254900,259900,257250,269900,277125,275000,269900,257950,255400,249450,264900,267450,249900,252000,249900,249900,267500,268700,255900,259000,259000,257450,259900,250000,239450,235900,244950,246750,248750,249450,259450,287000,287000,269900,265000,264900,269000,274900,269900,259900,249900,254900,254900,255900,262400,262400,259900,264900,269900,269000,279700,276750,279900,279900,279900,287000,289000,289000,289000,279900,279000,279000,279900,279900,279900,279900,279900,279000,275000,275000,279900,281084.5,274450,279900,279900,279000,279000,279900,279000,279000,279000,281084.5,279900,285900,283634.5,289900,289900,298750,299000,299900,299850,292450,299000,288750,289400,289850,299000,294000,294000,292500,289900,289900,291250
"Shelby County","IN","Indianapolis-Carmel-Anderson","18","145",875,239450,239900,239900,239000,239900,239900,239900,229500,246400,239900,237200,239850,229900,235950,239850,239850,239850,239800,244950,239000,229950,230000,234900,229450,232450,229500,234900,239900,239000,239700,234900,234940,233900,229900,240000,239900,248193,243000,250000,247500,239800,234900,234950,244096.5,233900,237500,249900,234900,255000,255000,250000,260000,254900,267400,269900,264900,262450,259650,269900,267450,264900,278250,279900,279500,268950,274500,289900,285000,289900,299900,299000,294900,282450,279900,271950,269500,275000,275000,277000,269900,274999,277000,269950,272450,270000,269999.5,274900,274900,279900,265000,256950,289000,264950,289000,307000,315000,331770,334450,299900,299900,299900,327200,321950,310000,316500,310000
"Callaway County","MO","Jefferson City","29","027",876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216950,218900,214900,210000,215000,215000,215000,219450,215000,219900,219000,217500,216000,229900,229900,229900,229900,235450,232450,242450,249000,245000,240750,240750,234900,246950,250000,250000,252750,255000,229900,229900,232400,239900,239900,239900,239900,234900,234950,237000,239900,239000,231000,239500,234900,234950,240000,255000,246200,249900,255000,259000,261725,265000,255975,247500,259900,257450,259900,267400,295000,275000,262500,259900,252400,259450,287750,254900,254900,269000,284950,295500,294000,295000,289900
"Douglas County","WI","Duluth","55","031",877,249900,229950,239900,229900,229000,229700,239900,245500,249900,249250,249900,253950,251500,250000,249900,246000,249000,244900,247450,249900,249450,249000,244900,245000,244900,246450,244900,244950,244900,240000,241900,244950,244000,248000,244900,239900,239900,249900,249900,249900,249700,249900,247250,239900,247500,244000,249000,244950,239900,239000,245000,245000,244950,245000,245000,239900,242500,242500,245500,239900,238000,224950,243450,249900,256250,251450,249900,249900,252450,258950,258900,260000,266100,262500,259400,259400,262600,259900,259900,259900,252499,249900,259450,260050,265000,269950,259900,269900,269000,265000,275000,269900,279450,275900,270000,267450,279000,269500,287500,279500,275000,279000,275000,284500,294200,299900
"Cerro Gordo County","IA","Mason City","19","033",878,245000,245450,235000,227900,225000,214950,209900,209950,199975,206400,202450,198900,199900,218500,209900,211450,209900,223700,232910,236350,224900,219000,219000,225250,234900,239900,249000,239900,239000,237000,239900,239950,240400,249900,252400,255500,259900,259000,240450,244272,240744,235000,234950,235000,239900,239900,234900,237000,239000,245000,259900,256000,259900,249900,249210,256080,249450,249900,259000,259000,259450,254950,262450,255500,253160,253160,248700,247500,242900,252000,259450,252000,252000,249900,249900,259000,254900,259000,262000,249900,249900,259900,266450,269900,284900,277203.5,279700,279815,274613.5,285000,264500,269700,260000,259000,275000,269375,275000,275000,269000,269000,275450,273000,274250,269450,264900,266950
"Hancock County","MS","Gulfport-Biloxi-Pascagoula","28","045",879,,,,,,,,249000,250000,249900,250000,250000,249900,248500,244950,248500,249000,249000,249000,249500,249000,235000,229400,229900,225000,224950,220000,219250,219250,220000,219500,219900,214500,210000,219950,210000,210000,202500,213950,213950,210000,214900,214900,215600,215600,217000,215799.5,215300,214500,213900,210000,210000,213950,209000,210000,214000,209350,210900,219700,216000,220000,220000,219000,219900,224000,220000,225000,229000,229950,229000,228250,229000,229000,229000,229000,235000,234500,237500,238700,239900,239000,239900,243500,239900,249805.5,239900,233450,233450,235750,239950,249000,249900,259000,254500,269000,259000,269000,265499.5,264900,269000,267500,270000,274900,255400,259900,264900
"Dunn County","WI","Menomonie","55","033",880,199900,199900,199900,199900,199900,199900,199900,199900,199900,195750,194900,199500,199000,199900,199900,199900,199900,209900,199900,209900,218500,209900,220000,214950,205000,210000,219450,225000,227500,213900,210000,216950,216450,207450,199900,199700,214900,2e+05,199500,199900,199900,210000,199900,205795,223900,228450,229950,239900,232250,234900,239900,229700,229900,229000,222250,237500,239900,248500,245000,239000,229000,225000,239450,231900,229900,239450,234900,235880,238900,229900,229900,225000,225000,229450,229900,239900,249900,249900,245000,249900,259450,259900,272500,275000,284900,287450,274900,268200,269900,274000,270000,274500,266000,259900,274250,274250,274900,289000,289000,284450,279900,279900,284900,279900,289450,292400
"Sullivan County","NH","Claremont-Lebanon","33","019",881,379000,369200,359000,365000,369200,359450,362000,349900,359000,362500,359000,359000,365000,355000,352400,325000,338000,339000,338000,338000,339500,339500,349900,355000,349000,346950,349950,337000,339000,339000,349949.5,344450,339700,349000,349000,349950,350000,349850,349000,363450,359000,349000,349000,349000,349000,349000,339000,335000,332450,332400,329900,337000,329900,329450,327044,327044,325000,329000,327000,324900,319925,325000,325000,329000,329900,345000,339000,337500,345000,335750,345000,349000,337500,348900,342000,339000,349900,359000,359000,349900,361950,349000,354900,349900,347000,349000,349900,349900,359900,379000,379900,375000,375000,379000,395000,395000,390000,375000,398900,399000,380500,379000,379900,385000,395000,399000
"Chilton County","AL","Birmingham-Hoover","01","021",882,294450,299900,294450,279900,289900,295500,296500,298950,299900,297200,273950,262450,254500,259900,259900,259900,259900,259900,259900,269900,274900,265000,259900,254500,256200,250750,259900,275500,265900,264750,257900,249900,248450,248450,252200,247400,239950,239950,234500,240000,249000,264950,278000,284900,285900,289000,276000,278000,267340,272952.5,279000,280450,289900,289000,285900,274950,274950,279900,289900,289900,277950,276000,275500,269950,269950,275000,276000,275500,264900,269900,267450,269900,259900,252450,255000,254900,259900,267000,265000,277000,286000,286000,290000,297450,289900,290000,317500,315000,306800,3e+05,299900,3e+05,324900,330000,335000,319900,329950,3e+05,325000,340000,338750,349900,339450,354000,337500,335000
"Stevens County","WA","Spokane-Spokane Valley","53","065",883,309000,299925,324700,325000,325000,329000,325000,325000,325000,314900,310000,315000,299900,299950,299000,299500,289900,295000,290000,287500,285000,285000,279900,275000,274900,275000,275000,275000,285000,294950,295000,292000,289950,285000,280000,275000,279000,285000,279500,279500,289000,289000,289000,285450,289900,289000,280000,288250,280000,289900,299500,299500,299700,299500,299900,299950,299900,299900,3e+05,319500,319000,310000,315000,325000,325000,324700,319900,319900,317320,325000,330000,327000,330000,335000,330000,330000,324950,337500,349000,350000,350000,359000,359000,359000,364950,365000,349900,349900,375000,369900,359000,356500,359000,359000,350000,375000,380000,399900,399900,399999,399900,394000,395500,399500,399900,422000
"Charlottesville City","VA","Charlottesville","51","540",884,399450,399000,399900,399450,399000,399700,399900,399900,395000,419000,449900,459000,449950,449200,475000,477250,444700,449000,439900,444450,415000,429900,439000,435000,419000,407450,429000,415000,417450,425000,440000,425000,419900,394900,399900,389900,399900,399900,415000,419450,422000,425000,459990,496950,495000,480000,490000,480000,460950,437500,440000,434950,439000,464900,457450,464700,439999,450000,435000,425000,425000,444800,459500,465000,467500,454500,434263,425000,448000,425000,425000,449000,442450,464500,489000,495000,480000,464800,487450,469900,495000,489900,461042,465271,475000,489450,474900,477814,475000,495000,497500,498250,499000,525000,471450,462495,465000,495000,479991.5,499900,492000,475000,483491.5,499990,529000,499000
"McKean County","PA","Bradford","42","083",885,129450,129950,129900,132500,149450,147000,157400,144500,139900,139450,139000,139900,139000,134500,139450,150000,148750,139000,136000,139000,144900,145000,144900,144900,142450,144900,145400,150000,156750,159450,162900,165250,155000,149950,149900,144900,132000,127450,125000,124950,125000,128000,127500,139900,139900,142450,155000,150000,155000,162500,160000,164200,159900,158000,147900,143700,145000,145450,143750,139900,148500,147200,148500,148500,135000,148500,136750,138500,128450,139900,152250,159900,149900,152250,149900,134900,135000,139000,145000,139950,145000,145000,139000,146500,139000,146500,148000,149950,149900,139900,144000,148950,139900,139900,139900,140150,148500,149900,149900,139900,139900,139900,139000,138750,133250,132500
"Nelson County","KY","Bardstown","21","179",886,214400,210000,199900,207400,209700,209900,212900,212900,209900,209900,205000,209000,209900,209900,209900,209900,209900,209900,214500,214900,219450,220900,221900,223900,224900,219900,219999,214900,219900,220400,223400,220900,221900,219500,220900,212450,221400,209000,210000,195500,198000,196475,195000,199700,195000,198500,209900,209900,209900,212000,216500,212000,199900,202400,207450,204950,199900,204900,209900,199900,204900,209900,199900,209900,204950,209900,219000,210000,215000,217000,215000,225500,239000,239900,239900,259000,249400,255000,250000,249900,259900,259900,262400,261400,254800,269900,263950,269900,269900,265000,255000,255450,270000,269900,287000,285600,280000,280000,272000,287000,295750,295250,288750,297250,311950,309000
"Madison County","OH","Columbus","39","097",887,279900,274900,259900,277400,279900,299900,299850,275000,269900,270000,272900,291250,298500,299900,315000,299499.5,299000,299000,299999,295000,299450,295000,329000,324000,329000,312000,302450,309000,299949.5,299900,298450,292450,289900,286900,289450,277500,239900,244900,257450,272450,279900,289000,288900,282000,274900,268950,263175,263175,263175,264900,273900,274400,267137.5,279900,284750,284950,286750,289000,299000,299949.5,293000,289949.5,289900,289000,299900,302500,295950,305000,296000,309950,319000,320000,324900,303000,294950,299000,293000,291500,300200,320000,349899,382450,392950,364950,359500,364950,395900,375000,359450,349950,315000,305000,309900,323000,344250,374900,339500,380500,375000,340357,330980,324425,325000,327388,340759,319900
"Waller County","TX","Houston-The Woodlands-Sugar Land","48","473",888,348000,330000,360000,375000,371449.5,362500,373500,369500,362500,393750,395000,393750,395000,441900,416250,445900,425000,399000,4e+05,399500,380000,375000,349900,349000,339000,342450,345000,345000,345000,349900,389900,375000,370000,335000,347450,372500,349950,335000,349500,329450,297857.5,299250,302472,301266,303133,290000,297245,299990,291565,286584.5,285869,295000,297950,297900,335000,345641,349995,333000,370000,392450,388000,379990,390995,380497.5,388835,401126,404736,390995,389950,403200,419990,449069,419945,474995,454900,492138,491061.5,453440,425500,440900,449000,425000,435000,420788,443990,443990,429000,438900,433834.5,425000,425000,420990,419000,408945,409990,414990,416956.5,414990,420000,448871,432619,419273,434316.5,439990,445000,434990
"Habersham County","GA","Cornelia","13","137",889,285500,299000,287400,280000,279000,277750,279000,279000,275750,269900,259900,259900,249900,249900,249500,245000,245000,245000,229900,220000,224900,219900,209900,2e+05,2e+05,225000,215000,214900,227450,223900,217950,229900,241150,245000,249900,259900,250000,249000,249000,250000,273700,280000,274900,267900,265000,267000,259900,269000,274900,279900,265000,269500,275000,275000,274900,275000,269000,273900,275000,273900,279900,289900,299000,299000,3e+05,304900,299945,299450,294450,297450,299900,315000,324000,325000,320700,322750,299900,316800,307500,317000,324900,329950,337000,338500,323200,329900,336000,328500,329900,339000,339900,337730,339900,339900,349900,350950,349900,351400,349000,349900,349900,349900,360750,360000,345000,346000
"Wilson County","TX","San Antonio-New Braunfels","48","493",890,279900,279900,295000,290000,293750,293450,294950,298500,294950,289900,292500,290000,289000,299000,295000,289500,289000,289700,289500,289999,289000,295000,295000,295000,298500,295000,298500,299700,299000,289900,286000,287500,289000,294999,299999.5,305900,319450,323020,316000,319900,319000,315750,335250,324500,323020,321950,319900,315000,316250,309000,299925,319000,329900,325000,335000,334950,338000,329000,334900,329000,334900,327000,329000,332500,329700,325000,325000,335000,335000,335000,329925,335000,330000,343000,339200,339950,345450,343000,357000,365450,360000,361000,360000,371000,368700,366200,368500,365450,369900,373250,367900,360000,365400,364900,369900,368900,360000,361250,359950,357500,359950,369900,375000,379000,375000,375000
"Orleans County","NY","Rochester","36","073",891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229900,229000,229900,249000,249000,259450,259900,259450,273950,269000,249000,249000,239900,249000,240000,239900,234950,232450,227450
"Butler County","MO","Poplar Bluff","29","023",892,159900,158900,161900,159900,159900,169900,182450,179900,179900,185000,189900,184950,182400,179900,182200,184700,184900,179900,179900,169900,159900,165000,169900,169900,169900,169900,169900,169900,169900,169900,172500,174900,174900,184900,184900,179900,175000,179450,174400,174450,172500,169900,170000,169950,170000,169900,169900,171450,169900,169900,174000,178900,187000,187650,189900,187800,187500,189500,179900,189900,193950,198750,194900,198900,198900,199700,199250,198900,192500,193700,189000,189900,189900,189000,199900,199900,205000,199900,199900,199900,199500,199500,2e+05,2e+05,204500,202450,2e+05,209700,212400,219700,214900,219000,219500,229900,234900,232499.5,229950,234500,230000,235000,239500,234500,229900,229900,219900,229900
"Muscatine County","IA","Muscatine","19","139",893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262400,254900,257000,257000,257000,269900,269900,281450,287500,288700,286000,287950,292500,299900
"Fulton County","OH","Toledo","39","051",894,169900,169900,177450,179900,172400,174900,169900,169900,167400,161200,163700,168000,159900,159900,159900,159500,159900,168000,169900,170450,169950,169000,169000,169450,169900,169900,169900,162500,170500,171750,164900,162500,179900,174900,164900,164900,164900,174400,173760,174400,173900,171000,179900,179900,186950,179900,184900,177450,184900,175000,169900,179450,189250,188200,189250,185000,187750,189900,184900,189900,189497.5,189900,189900,199900,199000,187995,184990,189300,194900,199900,199990,199700,198700,199900,195900,202450,202450,194900,192449.5,199949.5,199900,207950,199900,199900,199900,199900,199900,210000,210000,212450,216900,219900,217950,219900,219000,215950,214500,215000,215000,215000,216900,224900,235900,235450,225950,235000
"Wayne County","WV","Huntington-Ashland","54","099",895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163950,179900,171000,174900,174900,179950,176950,179450,180000,178500,180000,170000,189000,195900,195900,197450,199500,199000,205999.5,196000,179900,179700,179250,179450,189000,189000,210000,207250,194450,199000,210000,195750,185000,199000,199450,199000,187000,175000,179500,185000,179000,195000,186250,189500,199500,199500,194000,189000,189000,185000,175000,174900,189900,189900,185000,185000,184450,187450,186900,195000,199900,199999.5
"Gratiot County","MI","Alma","26","057",896,,,,,,,,147900,139900,149900,144900,147450,147450,145000,139900,145000,154492.5,149000,145000,145000,142450,136450,139900,134900,134900,127200,125900,127000,129900,129000,129900,128500,122000,123400,120000,120000,119900,123700,129900,137250,136000,124000,129900,124450,129000,129450,126450,134900,134900,139950,135900,135900,139900,139000,139500,139000,139900,139900,139900,143200,153900,146900,152400,152450,149900,149900,149950,149900,151900,152979,158139,156889,149750,150000,149900,151529,159000,154500,159000,159900,166000,161250,159900,156900,159900,152900,161900,164900,165000,179900,169900,175000,175000,189000,170000,170000,165000,184300,183000,165000,186000,189900,189900,189900,190900,194950
"Bryan County","OK","Durant","40","013",897,192500,196247.5,197995,189900,179450,187950,188000,179900,194900,190950,199000,195900,199950,210000,199900,198500,199450,2e+05,212000,216250,214900,214900,209500,214900,207750,2e+05,199900,202500,199900,199900,199000,199000,195000,199000,206950,206950,195000,190900,197950,2e+05,199700,190900,189900,199000,191514,199900,202450,195000,192500,189500,190000,189700,189900,197497.5,197995,2e+05,215000,220000,214000,213450,198000,199000,199000,199000,212000,217000,213950,205000,199950,199900,205000,210000,212500,221374,229962.5,229925,236372,233250,230100,229962.5,230100,230000,230100,232500,249000,249000,237500,240000,247500,242450,247950,249000,249000,240000,227000,234500,240000,249450,239950,234950,232400,229900,229000,235000,239000,237000
"Sequoyah County","OK","Fort Smith","40","135",898,189500,180000,170000,169900,169900,169900,169900,170000,182000,179000,179900,179900,190000,199000,194000,177000,177000,195500,179450,179900,199000,195250,199500,205000,189950,190000,190000,198500,212500,198900,198900,190000,197500,189950,198250,190000,189900,198000,189900,195000,189900,192450,195000,192900,192000,192000,185000,187500,193500,191000,194125,182500,179900,179000,189000,189000,189900,187500,189450,186000,185000,192000,189500,195000,199000,199250,224999,199125,198625,204500,225000,224000,219000,218500,195000,189900,195000,195000,199700,2e+05,209000,205000,199900,210000,213450,216250,212400,215000,215000,214500,219000,215000,219000,217500,219950,214500,209775,212400,224900,225000,228900,239000,230000,225000,225000,228450
"Jackson County","IN","Seymour","18","071",899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206950,209900,219900,223900,213700,197400,185900,183900,189900,194900,196000,193000,204900,229000,229900,224900,229900,234900,234950,227500,229900,226250,224900,224900,209000,214900,215000,209000,209900,210000,209900,209450,219450,222700,224900,229900,225000,219000,217700,211950,229200,229200,219950,235950,236900,239900,232200,230000,224900,219500,209900,209900,199900,214900,219700,219450,217450,224900,230000,232150,234800,234900,241250,249900,244900,239900,239000
"Coffee County","GA","Douglas","13","069",900,145000,152200,154900,159950,155000,157450,157450,169900,175000,189900,176400,187400,177400,165900,159900,159450,159900,162275,159450,163637.5,169900,170000,179500,179900,176750,177000,172500,169000,169000,175000,179900,187000,169000,174950,175000,170000,172500,179900,179900,179450,179900,179900,179925,179925,179900,179900,174900,169900,165000,175000,181700,179900,173750,177450,175000,173700,175000,175000,175000,171200,175000,179450,180000,179950,179900,179500,179900,186950,193000,194500,179900,180700,175650,170000,174900,174900,179949.5,172500,173750,177150,169800,179500,179000,172200,179000,169500,179700,179500,179250,174900,178900,179900,185000,185000,189900,189900,204900,204900,189900,191950,189000,189900,209900,220950,228950,220000
"Kandiyohi County","MN","Willmar","27","067",901,242200,246250,284500,299000,290500,289000,284900,276950,269450,267444,265888,259900,249900,249900,249900,249900,255000,264900,259900,259000,259000,250000,257000,257000,257000,259000,259000,249888,249000,249894,259000,265000,269444,276900,289500,299000,299995,307500,286944,289888,314900,308950,299000,299000,292450,289900,296350,299000,290000,289950,298800,293800,293800,299900,299900,299900,299900,290000,289250,289750,292000,288450,299000,319000,325000,319900,339900,325900,329000,329700,329700,334450,329000,329000,329000,325000,329000,338000,339000,344800,344900,345350,344750,345000,359900,359900,352400,349900,349500,349900,344900,344900,339900,336750,329999,349000,349900,349900,349900,349000,349900,349900,349000,337500,345000,349000
"Barren County","KY","Glasgow","21","009",902,184900,179900,179900,185000,189000,187500,185000,179777,175000,171200,169900,174500,174950,175000,165000,167000,169900,175000,179500,179900,179900,179900,189900,189000,189900,189450,189900,190000,181750,179900,175250,174500,174500,175000,172500,169900,169900,174950,174950,175100,175425,175000,179950,184400,185000,175000,177100,182499.5,179900,177100,175200,179900,179900,179900,186700,179900,174950,189000,179900,179000,169900,170500,179000,175000,177500,178500,183500,183999,175000,179900,183749.5,189500,204000,209000,198000,188650,185000,193950,198950,189900,204000,219000,219000,215500,210000,212000,212000,219450,219000,212000,219900,214950,201700,198900,192900,199999,194500,209500,216000,225000,233000,229900,223000,229900,231497.5,237250
"Greene County","AR","Paragould","05","055",903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244700,246450,234750,237000,214999,217449.5,219900,198500,189900,179900,179000,179900,179900,176500,169900,169900,169950,171250,172900,169900,175000,180000,182250,177400,178950,186700,187750,182250,179000,182000,180000,188750,189000,180000,175000,169250,176750,175450,179900,179000,175000,175000,175000,175000,177000,175000,177950,186950,185950,189900,187950,189900,195000,194450,197200,199900,199450,189450,196250,186500,196750,196750,193900,185000,180000,185450,194700,180000,194900,214900,214900,199900,210000,218900,224700,219250
"Shelby County","KY","Louisville/Jefferson County","21","211",904,309900,299900,327000,349900,339450,339000,349900,349900,349000,349900,339900,339000,335000,299900,312450,304250,309450,299500,299500,289000,289900,299250,290950,285000,270950,289900,284500,299500,299990,342250,354000,318450,309000,289900,294900,321187.5,299950,296950,299900,299000,294725,286250,289450,289900,299500,296450,324900,324137.5,329900,325000,310000,312450,319900,319900,314900,304900,316000,318950,319450,315000,318450,324755,315000,310250,302500,314500,339700,322450,339000,349900,349000,349900,359900,349450,339000,349900,359900,359950,385000,374900,372900,374900,369900,374900,369900,369000,369900,369000,379250,379500,365000,367250,362499.5,374900,385000,395000,392000,399000,389900,389900,384900,385000,379450,384900,379000,385000
"Shawano County","WI","Shawano","55","115",905,219900,219900,219900,219950,219900,219900,205000,199900,199900,199900,194950,195000,194900,198500,189900,189900,189900,189900,189900,189900,199900,199900,199900,198250,199900,199900,203950,199950,199900,199900,199900,199900,199900,199900,199900,199000,194500,199000,199500,196700,198000,189900,194900,189900,194900,196500,199900,199900,199900,199900,199950,2e+05,214000,214450,203000,199950,209900,214950,214900,219900,214500,205000,209950,210950,215000,225000,225000,229900,234900,235250,239900,239900,236700,239900,239900,230999.5,229900,229000,225000,225000,224900,219900,224400,219900,222400,230000,242450,249900,249900,249900,250000,245900,245000,249000,249900,249000,240000,242450,247450,242450,259000,250000,250000,259900,250000,259900
"Dubois County","IN","Jasper","18","037",906,215000,220000,219900,220000,219900,199900,219900,219700,208000,199000,197500,177450,175000,179900,189900,182000,185000,194450,179000,187000,193000,177950,189700,198450,196000,195950,191950,197000,198000,197000,191400,193950,192900,199000,207000,217500,217500,219000,219500,222400,224900,224950,224950,236400,248950,225000,224700,232000,230000,235000,237350,239700,239700,248900,247800,243220,244950,239900,239900,243170,238500,239000,239900,239900,239900,239900,238900,242000,242000,240950,247000,240950,249900,249450,239900,245000,259900,272450,259950,263950,260000,264900,260000,257700,255000,252500,230300,230000,228200,229000,228200,250750,259000,258450,236000,269000,242000,270950,249900,249900,255000,245600,266950,264900,269000,265000
"Lawrence County","TN","Lawrenceburg","47","099",907,159900,161200,160950,162250,159000,159900,159000,156250,159950,159900,159950,160000,154950,159900,159900,159900,159900,163450,165300,169000,163900,165000,173500,179900,177900,174900,172000,163900,159600,160000,165000,172000,172000,169900,165000,166900,169000,159900,157250,154900,159450,159000,159000,159000,159000,159900,160000,165000,165000,164250,169900,167933,164900,159900,159900,159900,159900,159900,159900,159000,159900,164900,157700,151950,150000,151950,150950,151000,149900,157000,159900,163000,174995,174995,180000,179000,181500,185000,185000,187900,185000,186450,209000,204450,209000,189900,199000,199000,189900,189900,199000,199900,199900,205000,199900,202450,199450,199000,217900,225000,227000,229000,229900,220000,232500,240950
"Logan County","OK","Oklahoma City","40","083",908,261724,274900,269500,249900,249950,249900,250778,249950,250000,249900,249900,249732,249564,249900,249604,242557,241900,244900,249564,249459,247000,250000,250000,249700,250000,241600,245000,247495,245000,243950,250000,259900,251245,269700,264092,262283.5,264567,260000,262500,276669,279500,275338,276619,279500,274900,274777,277900,279900,279450,275450,270000,268990,267250,265999.5,269499.5,281490,280245,289900,281581,281495,274995,289900,289200,295000,279445,284500,293940,286970,283750,284700,289000,289000,277499.5,279900,279900,287500,285000,288250,287500,287500,289000,289900,289200,276720,279700,289450,294900,292940,289999.5,292720,289900,296000,293940,296170,292940,291000,289970,289900,319000,322900,315000,315000,314900,305000,302940,3e+05
"Marinette County","WI","Marinette","55","075",909,179600,179300,169900,177100,179600,179300,179900,174900,179300,179900,174950,179300,175000,174500,172250,169900,179000,175000,178000,179000,173995,173995,169900,179900,177500,165000,159900,159900,159500,157200,159900,155800,159000,157900,159900,159500,159900,159900,158250,159900,169000,165700,169450,164900,161250,165000,162500,162500,161250,159900,159950,160000,162500,165000,165000,165000,166500,169900,167000,169500,169900,174700,169900,166000,184950,180000,182450,179900,179900,175000,174900,174950,174900,185900,188500,179900,180000,184900,186375,184950,182450,184900,194900,192400,199000,199000,192400,189900,199900,194900,194900,199900,199900,199900,204500,199900,199900,199900,196900,199900,199900,199900,199900,189900,197500,197500
"Baxter County","AR","Mountain Home","05","005",910,259900,265900,269900,269000,265000,264450,249250,249900,249900,259900,263500,269900,264000,259900,262000,259200,259900,252500,249900,249900,249900,249900,259900,249000,249900,242995,235000,229250,229900,239500,239900,244950,238500,239500,239900,245000,244900,240997.5,244000,239500,239900,239900,235000,235000,230000,234000,237000,239000,239000,239000,239900,239900,246462.5,245000,249000,249375,249900,247200,244825,239900,247500,249900,249900,249900,249500,249900,249900,249999,249999,249900,249900,259000,259900,249950,258000,249900,249900,249500,249000,249900,249900,249900,249900,249900,251950,259900,249900,249900,249900,259900,259900,265000,262400,259900,259900,270000,270000,274200,275000,269900,279900,279900,279900,289900,288000,285000
"Polk County","GA","Cedartown","13","233",911,160700,169900,165000,165000,179950,179900,180375,179900,175000,169700,169900,149900,150000,150000,149950,157900,153900,154950,159900,149900,159900,159900,169900,169900,169900,169900,169900,169900,159000,155000,154837.5,159450,150000,152500,165450,169000,165000,166250,160000,163200,159950,159900,161000,169900,169900,169900,172335.5,169900,171585.5,169625,162500,169825,169900,169900,169900,169900,174900,174900,169900,174950,179900,187135,179900,187000,179900,169700,169500,172200,175000,179900,175000,175000,179900,185900,188800,189242,185900,179900,189350,187800,187500,189900,189900,189900,213950,210000,220000,199950,213450,199890,196406,186500,189900,191450,193950,195500,194900,195500,199643,199900,205000,195500,210000,214890,204000,197995
